שנה,מזהה רמה 1,שם רמה 1,מזהה רמה 2,שם רמה 2,קוד סעיף,שם סעיף,קוד תחום,שם תחום,קוד תוכנית,שם תוכנית,קוד תקנה,שם תקנה מלא,"תקנה פעילה / פש""ח",סוג הוצאה,מקורי - נטו,מקורי - הוצאה מותנית,מקורי - הכנסה מיועדת,מקורי - הרשאה,מקורי - שיא כא,מקורי - עבצ,מקורי - כמויות,תקציב מאושר - הוצאות נטו,תקציב מאושר - הוצאה מותנית בהכנסה,תקציב מאושר - הכנסה מיועדת,תקציב מאושר - הרשאה להתחייב,תקציב מאושר - שיא כא,תקציב מאושר - עבצ,תקציב מאושר - כמויות,ביצוע - מזומן
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070103,שירותים מרכזיים,07010399,השתתפות משרדי ממשלה,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070104,אמרכלות,07010405,"נסיעות והשתלמויות בחו""ל","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070104,אמרכלות,07010413,"אחזקה, שכירות ודלק לכלי רכב אזרחיים","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070104,אמרכלות,07010417,אחזקת רכב - כלי רכב משטרתיים וכלי רכב ממשלתיים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070104,אמרכלות,07010418,החלפת ורכישת כלי רכב,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070104,אמרכלות,07010419,השתתפות באוצר - מיכון,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070104,אמרכלות,07010420,אחזקה ובדק הבית,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070104,אמרכלות,07010421,דאר טלפונים ומשלוחים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070104,אמרכלות,07010422,"תפעול, שרותי ייעוץ הצטיידות, הדרכה ורווחה","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070104,אמרכלות,07010424,השתתפות בתקציב משרד השיכון,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070104,אמרכלות,07010425,השתתפות בתקציב משרד הבריאות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070104,אמרכלות,07010426,הכנסות מגורמי חוץ,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070104,אמרכלות,07010428,דמי שימוש בנכסי מדינה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070104,אמרכלות,07010429,אבטחת השר,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070104,אמרכלות,07010433,קידום פרויקטים - מותנה בסיכום,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070104,אמרכלות,07010434,משימות ורכישות בזרועות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070104,אמרכלות,07010435,שכר דירה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070104,אמרכלות,07010440,יועצים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070104,אמרכלות,07010450,הוצאות משפטיות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070104,אמרכלות,07010495,רכישת שירותים ממשרדי ממשלה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070104,אמרכלות,07010496,מכירת שירותים למשרדי ממשלה,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070104,אמרכלות,07010498,השתתפות בתקציב לאבטחת שר,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070105,קרן בלאי רכב,07010501,קרן בלאי רכב של משטרת ישראל,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070106,רשות למלחמה בסמים,07010601,רזרבה להתייקרויות - תשלומי העברה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070106,רשות למלחמה בסמים,07010602,רשות למלחמה בסמים ואלכוהול,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070106,רשות למלחמה בסמים,07010605,השתתפות במשטרה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070107,רזרבה להתייקרויות,07010701,רזרבה להתייקרויות בשכר,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070107,רזרבה להתייקרויות,07010704,"רזרבה להתייקרויות במט""ח","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0701,תחום פעולה כללי-,070107,רזרבה להתייקרויות,07010705,רזרבה לעמידה ביעד ההוצאה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021101,שוטרים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021102,"שוטרים עב""צ","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021103,"נציגים בחו""ל","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021104,שוטרים לאכיפת חוקי תנועה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021105,שוטרים במשמר הגבול קבע,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021106,"שוטרים במג""ב חובה","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021107,משמר הישובים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021108,שוליות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021109,שרות לאומי,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021110,"שרות חובה מיוחד (שח""ם)","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021111,אזרחים עובדי משטרה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021112,קבע ראשוני,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021113,שירות לאומי ואזרחי,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021114,"קבע ראשוני-עב""צ","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021115,הוצאות פרישה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021120,השתתפות בהעסקת מתמחים משפטיים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021121,פרוייקט מתנדבי תנועה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021130,"השתתפות שב""ס בשכר","פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021131,"השתתפות משרד לבט""פ בשכר","פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021132,הכנסות ממנהל מקרקעי ישראל עבור היחידה לאכיפת חוקי מקרקעין,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021133,"הכנסות מגורמי חוץ עבור יחידת אתג""ר","פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021134,השתתפות הקרן לחיילים משוחררים,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021140,איוש לא לביצוע,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021141,יעודה לגיוס עתידי,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021151,העסקת שוטרים בשכר,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021152,הכנסה מגורמי חוץ - העסקת שוטרים בשכר,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070211,כח אדם,07021153,השתתפות משרדי ממשלה - העסקת שוטרים בשכר,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070221,המטה הארצי,07022115,הכנסות עבור מנהלת תאום פעולות אכיפת חוקי מקרקעין,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070221,המטה הארצי,07022117,"חקירות,מעבדה לזיהוי פלילי ומודיעין","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070221,המטה הארצי,07022120,השתת' באחזקת המכון לרפואה משפטית,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070221,המטה הארצי,07022123,"פעולות וחקירות מיוחדות בחו""ל","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070221,המטה הארצי,07022124,הכנסות ממשרדי ממשלה,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070221,המטה הארצי,07022127,תפעול והצטיידות אגף המבצעים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070221,המטה הארצי,07022133,רכש ואחזקת מסוקים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070221,המטה הארצי,07022144,השתתפות מפעלים ראויים,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070221,המטה הארצי,07022148,"רכישת נשק,ציוד לוחמה ואמצעים","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070221,המטה הארצי,07022167,הוצאות קרן המשטרה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070221,המטה הארצי,07022169,הכנסות קרן המשטרה,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,1,בטחון וסדר ציבורי,12,בטחון פנים,07,משרד לביטחון פנים,0702,משטרת ישראל- קניות ושכר,070221,המטה הארצי,07022171,קרן המפקח הכללי,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
