שנה,קוד סעיף,שם סעיף,קוד תחום,שם תחום,קוד תוכנית,שם תוכנית,קוד תקנה,שם תקנה,"תקנה פעילה / פש""ח",סוג הוצאה,תקציב מקורי - הוצאות נטו,תקציב מקורי - הוצאה מותנית בהכנסה,תקציב מקורי - הכנסה מיועדת,תקציב מקורי - הרשאה להתחייב,תקציב מקורי - שיא כא,תקציב מקורי - עבצ,תקציב מקורי - כמויות,תקציב מאושר - הוצאות נטו,תקציב מאושר - הוצאה מותנית בהכנסה,תקציב מאושר - הכנסה מיועדת,תקציב מאושר - הרשאה להתחייב,תקציב מאושר - שיא כא,תקציב מאושר - עבצ,תקציב מאושר - כמויות,ביצוע - מזומן
2012,00,הכנסות המדינה,00-75,הכנסות הון,00-75-03,מכירת קרקע בבעלות מדינה,00-75-03-01,מכירת קרקע בבעלות מדינה,תקנה פעילה,הכנסה,"1,218,000",0,0,0,0,0,0,"1,218,000",0,0,0,0,0,0,0
2012,00,הכנסות המדינה,00-76,הכנסות הון אחרות,00-76-01,הכנסות הון אחרות,00-76-01-01,הכנסות הון אחרות,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,00,הכנסות המדינה,00-81,מלוה מהמוסד לבטוח לאומי,00-81-01,מלוה מהמוסד לבטוח לאומי,00-81-01-01,מלוה מהמוסד לבטוח לאומי,תקנה פעילה,הכנסה,"15,835,000",0,0,0,0,0,0,"15,835,000",0,0,0,0,0,0,"13,950,000"
2012,00,הכנסות המדינה,00-82,הכנסה מאמיסיות והפקדות,00-82-01,הכנסה מאמיסיות והפקדות,00-82-01-01,הכנסה מאמיסיות והפקדות,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,00,הכנסות המדינה,00-82,הכנסה מאמיסיות והפקדות,00-82-01,הכנסה מאמיסיות והפקדות,00-82-01-02,"אג""ח סחירות",תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,00,הכנסות המדינה,00-82,הכנסה מאמיסיות והפקדות,00-82-01,הכנסה מאמיסיות והפקדות,00-82-01-03,"אג""ח מיועדות",תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,00,הכנסות המדינה,00-82,הכנסה מאמיסיות והפקדות,00-82-01,הכנסה מאמיסיות והפקדות,00-82-01-04,הפקדה בתכניות חסכון,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,00,הכנסות המדינה,00-82,הכנסה מאמיסיות והפקדות,00-82-01,הכנסה מאמיסיות והפקדות,00-82-01-05,"אג""ח סחירות לא צמודות",תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,00,הכנסות המדינה,00-82,הכנסה מאמיסיות והפקדות,00-82-01,הכנסה מאמיסיות והפקדות,00-82-01-06,הפ. אמיסיות של הבנקים,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,00,הכנסות המדינה,00-82,הכנסה מאמיסיות והפקדות,00-82-01,הכנסה מאמיסיות והפקדות,00-82-01-07,הפקדות אחרות,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,954"
2012,00,הכנסות המדינה,00-82,הכנסה מאמיסיות והפקדות,00-82-01,הכנסה מאמיסיות והפקדות,00-82-01-08,העברת הכנסה לבנק- חינוך,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,00,הכנסות המדינה,00-82,הכנסה מאמיסיות והפקדות,00-82-01,הכנסה מאמיסיות והפקדות,00-82-01-09,העברת הכנסה ליהב,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,00,הכנסות המדינה,00-82,הכנסה מאמיסיות והפקדות,00-82-01,הכנסה מאמיסיות והפקדות,00-82-01-10,קרנות פנסיה ותיקות,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,00,הכנסות המדינה,00-82,הכנסה מאמיסיות והפקדות,00-82-01,הכנסה מאמיסיות והפקדות,00-82-01-11,קרנות פנסיה חדשות,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,00,הכנסות המדינה,00-83,מלוות פנים,00-83-01,מלוות סחירים,00-83-01-01,מלוות סחירים,תקנה פעילה,הכנסה,"74,450,820",0,0,0,0,0,0,"74,450,820",0,0,0,0,0,0,"97,304,970"
2012,00,הכנסות המדינה,00-83,מלוות פנים,00-83-02,מלוות לא סחירים,00-83-02-01,"אג""ח מיועדות-חברות",תקנה פעילה,הכנסה,"2,000,000",0,0,0,0,0,0,"2,000,000",0,0,0,0,0,0,"3,836,126"
2012,00,הכנסות המדינה,00-83,מלוות פנים,00-83-02,מלוות לא סחירים,00-83-02-02,"אג""ח מיועדות-קרנות",תקנה פעילה,הכנסה,"7,000,000",0,0,0,0,0,0,"7,000,000",0,0,0,0,0,0,"11,532,862"
2012,00,הכנסות המדינה,00-83,מלוות פנים,00-83-02,מלוות לא סחירים,00-83-02-03,"כספי אמיסיות,הפקדות",תקנה פעילה,הכנסה,"500,000",0,0,0,0,0,0,"500,000",0,0,0,0,0,0,"629,336"
2012,00,הכנסות המדינה,00-84,מלוות חוץ,00-84-01,מלוות העצמאות והפיתוח,00-84-01-01,מלוות העצמאות והפיתוח,תקנה פעילה,הכנסה,"4,000,000",0,0,0,0,0,0,"4,000,000",0,0,0,0,0,0,"4,993,771"
2012,00,הכנסות המדינה,00-84,מלוות חוץ,00-84-01,מלוות העצמאות והפיתוח,00-84-01-02,בניכוי הוצאות הפצה,תקנה פעילה,הוצאה,"-200,000",0,0,0,0,0,0,"-200,000",0,0,0,0,0,0,"-179,801"
2012,00,הכנסות המדינה,00-84,מלוות חוץ,00-84-02,מלוות באמצעות ערבויות,00-84-02-01,מלוות באמצעות ערבויות,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,00,הכנסות המדינה,00-84,מלוות חוץ,00-84-02,מלוות באמצעות ערבויות,00-84-02-02,בניכוי סקורינג,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,00,הכנסות המדינה,00-84,מלוות חוץ,00-84-03,מלוות אחרים,00-84-03-01,מלוות אחרים (ערבות,תקנה פעילה,הכנסה,"5,200,000",0,0,0,0,0,0,"5,200,000",0,0,0,0,0,0,"6,654,040"
2012,00,הכנסות המדינה,00-90,"מענקים מחו""ל",00-90-01,מילווה העצמאות והפיתוח,00-90-01-01,מילווה העצמאות והפיתוח,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,00,הכנסות המדינה,00-90,"מענקים מחו""ל",00-90-10,בניכוי: הוצאות הפצה,00-90-10-01,בניכוי: הוצאות הפצה,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,00,הכנסות המדינה,00-90,"מענקים מחו""ל",00-90-20,"סיוע בטחוני מארה""ב",00-90-20-01,סיוע בטחוני,תקנה פעילה,הכנסה,"8,672,174",0,0,0,0,0,0,"8,672,174",0,0,0,0,0,0,"8,871,730"
2012,00,הכנסות המדינה,00-90,"מענקים מחו""ל",00-90-40,"סיוע אזרחי מארה""ב",00-90-40-01,סיוע אזרחי,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,00,הכנסות המדינה,00-90,"מענקים מחו""ל",00-90-80,הלוואות אחרות,00-90-80-01,הלוואות אחרות,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,00,הכנסות המדינה,00-90,"מענקים מחו""ל",00-90-80,הלוואות אחרות,00-90-80-02,הלוואות מממשלות זרות,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,00,הכנסות המדינה,00-90,"מענקים מחו""ל",00-90-80,הלוואות אחרות,00-90-80-03,"הלוואות מבנקים בחו""ל",תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,00,הכנסות המדינה,00-90,"מענקים מחו""ל",00-90-80,הלוואות אחרות,00-90-80-04,בניכוי סקורינג,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,00,הכנסות המדינה,00-94,"מקדמה למימון חוב לב""י",00-94-01,"מקדמה למימון חוב לב""י",00-94-01-01,"מיקדמה למימון חוב לב""י",תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,00,הכנסות המדינה,00-95,העברה לחלק א',00-95-01,העברה לחלק א',00-95-01-01,העברה לחלק א',תקנה פעילה,הוצאה,"-18,440,182",0,0,0,0,0,0,"-18,440,182",0,0,0,0,0,0,0
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-01,נשיא,01-01-01-01,משכורת הנשיא,תקנה פעילה,הוצאה,754,0,0,0,1,0,0,696,0,0,0,1,0,0,692
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-01,נשיא,01-01-01-02,קרן לרשות הנשיא,תקנה פעילה,הוצאה,165,0,0,0,0,0,0,19,0,0,0,0,0,0,-1
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-01,נשיא,01-01-01-04,השתתפות האפוטרופוס,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-02,לשכת הנשיא,01-01-02-01,שיא כח אדם,תקנה פעילה,הוצאה,"6,157",0,0,0,32,0,0,"8,277",0,0,0,36,0,0,"8,101"
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-02,לשכת הנשיא,01-01-02-02,שעות נוספות,תקנה פעילה,הוצאה,900,0,0,0,0,0,"12,316",860,0,0,0,0,0,"10,154",833
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-02,לשכת הנשיא,01-01-02-03,כוננות,תקנה פעילה,הוצאה,170,0,0,0,0,0,"2,527",200,0,0,0,0,0,"2,476",192
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-02,לשכת הנשיא,01-01-02-04,עלויות פרישה,תקנה פעילה,הוצאה,108,0,0,0,0,0,0,108,0,0,0,0,0,0,36
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-03,לשכת הנשיא לשעבר קציר,01-01-03-01,שיא כח אדם,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-03,לשכת הנשיא לשעבר קציר,01-01-03-02,שעות נוספות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-03,לשכת הנשיא לשעבר קציר,01-01-03-03,השתתפות באחזקת רכב,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-03,לשכת הנשיא לשעבר קציר,01-01-03-05,שכר דירה ואחזקת בית,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-03,לשכת הנשיא לשעבר קציר,01-01-03-06,קנית שרותי מזכירות,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-03,לשכת הנשיא לשעבר קציר,01-01-03-07,אחזקת רכב,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-03,לשכת הנשיא לשעבר קציר,01-01-03-08,דלק לרכב ממשלתי,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-03,לשכת הנשיא לשעבר קציר,01-01-03-09,אחזקת - פלאפון,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-04,לשכת הנשיא לשעבר נבון,01-01-04-01,שיא כח אדם,תקנה פעילה,הוצאה,542,0,0,0,3.5,0,0,582,0,0,0,4,0,0,554
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-04,לשכת הנשיא לשעבר נבון,01-01-04-02,שעות נוספות,תקנה פעילה,הוצאה,158,0,0,0,0,0,"1,900",173,0,0,0,0,0,"1,900",174
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-04,לשכת הנשיא לשעבר נבון,01-01-04-06,הוצאות אחזקת הבית,תקנה פעילה,הוצאה,55,0,0,0,0,0,0,76,0,0,0,0,0,0,49
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-04,לשכת הנשיא לשעבר נבון,01-01-04-08,השתתפות באחזקת רכב,תקנה פעילה,הוצאה,95,0,0,0,0,0,2,75,0,0,0,0,0,2,70
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-04,לשכת הנשיא לשעבר נבון,01-01-04-09,דלק לרכב ממשלתי,תקנה פעילה,הוצאה,31,0,0,0,0,0,0,43,0,0,0,0,0,0,42
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-04,לשכת הנשיא לשעבר נבון,01-01-04-11,אחזקת רכב ממשלתי,תקנה פעילה,הוצאה,51,0,0,0,0,0,0,51,0,0,0,0,0,0,51
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-04,לשכת הנשיא לשעבר נבון,01-01-04-12,אחזקת פלאפון,תקנה פעילה,הוצאה,11,0,0,0,0,0,0,22,0,0,0,0,0,0,10
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-04,לשכת הנשיא לשעבר נבון,01-01-04-15,שכר דירה ללשכה,תקנה פעילה,הוצאה,160,0,0,0,0,0,0,280,0,0,0,0,0,0,274
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-04,לשכת הנשיא לשעבר נבון,01-01-04-16,הוצאות אחזקה ושונות,תקנה פעילה,הוצאה,108,0,0,0,0,0,0,248,0,0,0,0,0,0,153
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-05,לשכת אשת הנשיא לשעבר,01-01-05-01,שיא כח אדם,תקנה פעילה,הוצאה,152,0,0,0,1,0,0,232,0,0,0,1,0,0,223
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-05,לשכת אשת הנשיא לשעבר,01-01-05-02,שעות נוספות,תקנה פעילה,הוצאה,65,0,0,0,0,0,"1,000",0,0,0,0,0,0,0,0
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-05,לשכת אשת הנשיא לשעבר,01-01-05-03,השתתפות באחזקת רכב,תקנה פעילה,הוצאה,48,0,0,0,0,0,1,36,0,0,0,0,0,1,31
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-05,לשכת אשת הנשיא לשעבר,01-01-05-04,השתתפות באחזקת הבית,תקנה פעילה,הוצאה,138,0,0,0,0,0,0,162,0,0,0,0,0,0,97
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-05,לשכת אשת הנשיא לשעבר,01-01-05-05,דלק לרכב ממשלתי,תקנה פעילה,הוצאה,20,0,0,0,0,0,0,20,0,0,0,0,0,0,20
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-05,לשכת אשת הנשיא לשעבר,01-01-05-06,אחזקת רכב ממשלתי,תקנה פעילה,הוצאה,51,0,0,0,0,0,0,51,0,0,0,0,0,0,51
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-05,לשכת אשת הנשיא לשעבר,01-01-05-07,אחזקת פלאפון,תקנה פעילה,הוצאה,8,0,0,0,0,0,0,24,0,0,0,0,0,0,6
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-05,לשכת אשת הנשיא לשעבר,01-01-05-09,הוצאות אחזקה ושונות,תקנה פעילה,הוצאה,30,0,0,0,0,0,0,33,0,0,0,0,0,0,19
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-06,לשכת אשת הנשיא לשעבר,01-01-06-01,שיא כח אדם,תקנה פעילה,הוצאה,162,0,0,0,1,0,0,202,0,0,0,1,0,0,210
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-06,לשכת אשת הנשיא לשעבר,01-01-06-02,שעות נוספות,תקנה פעילה,הוצאה,77,0,0,0,0,0,"1,000",0,0,0,0,0,0,0,0
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-06,לשכת אשת הנשיא לשעבר,01-01-06-03,הוצאות אחזקת בית,תקנה פעילה,הוצאה,110,0,0,0,0,0,0,122,0,0,0,0,0,0,100
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-06,לשכת אשת הנשיא לשעבר,01-01-06-04,החזר הוצאות רכב,תקנה פעילה,הוצאה,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-06,לשכת אשת הנשיא לשעבר,01-01-06-05,דלק לרכב ממשלתי,תקנה פעילה,הוצאה,41,0,0,0,0,0,0,51,0,0,0,0,0,0,50
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-06,לשכת אשת הנשיא לשעבר,01-01-06-06,אחזקת רכב ממשלתי,תקנה פעילה,הוצאה,51,0,0,0,0,0,0,51,0,0,0,0,0,0,52
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-06,לשכת אשת הנשיא לשעבר,01-01-06-07,אחזקת טלפונים ניידים,תקנה פעילה,הוצאה,11,0,0,0,0,0,0,26,0,0,0,0,0,0,5
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-06,לשכת אשת הנשיא לשעבר,01-01-06-09,הוצאות ארגוניות,תקנה פעילה,הוצאה,15,0,0,0,0,0,0,10,0,0,0,0,0,0,0
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-07,לשכת הנשיא לשעבר - משה,01-01-07-01,שיא כח אדם,תקנה פעילה,הוצאה,542,0,0,0,3.5,0,0,171,0,0,0,0,0,0,160
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-07,לשכת הנשיא לשעבר - משה,01-01-07-02,שעות נוספות,תקנה פעילה,הוצאה,158,0,0,0,0,0,"1,900",40,0,0,0,0,0,"1,000",35
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-07,לשכת הנשיא לשעבר - משה,01-01-07-03,הוצאות אחזקת בית,תקנה פעילה,הוצאה,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-07,לשכת הנשיא לשעבר - משה,01-01-07-04,החזר הוצאות רכב,תקנה פעילה,הוצאה,95,0,0,0,0,0,2,45,0,0,0,0,0,0,45
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-07,לשכת הנשיא לשעבר - משה,01-01-07-05,דלק לרכב ממשלתי,תקנה פעילה,הוצאה,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-07,לשכת הנשיא לשעבר - משה,01-01-07-06,אחזקת רכב ממשלתי,תקנה פעילה,הוצאה,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-07,לשכת הנשיא לשעבר - משה,01-01-07-07,אחזקת טלפונים ניידים,תקנה פעילה,הוצאה,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-07,לשכת הנשיא לשעבר - משה,01-01-07-08,שכר דירה ללשכה,תקנה פעילה,הוצאה,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-07,לשכת הנשיא לשעבר - משה,01-01-07-09,הוצאות ארגוניות,תקנה פעילה,הוצאה,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-09,אמרכלות,01-01-09-05,העסקת סטונטים,תקנה פעילה,הוצאה,185,0,0,0,0,0,"5,675",203,0,0,0,0,0,"5,734",203
2012,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-09,אמרכלות,01-01-09-06,עבודה בלתי צמיתה -,תקנה פעילה,הוצאה,287,0,0,0,0,24,0,617,0,0,0,0,24,0,602
