שנה,מזהה רמה 1,שם רמה 1,מזהה רמה 2,שם רמה 2,קוד סעיף,שם סעיף,קוד תחום,שם תחום,קוד תוכנית,שם תוכנית,מקורי - נטו,מקורי - הוצאה מותנית,מקורי - הכנסה מיועדת,מקורי - הרשאה,מקורי - שיא כא,מקורי - עבצ
2015,1,בטחון וסדר ציבורי,11,בטחון,15,משרד הבטחון,1501,בטחון,150102,תקציב הביטחון," 	50,622,550 "," 	7,321,789 "," 	-7,321,789 "," 	22,000,000 "," 	2,122 ", 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0462,המשרד לשירותי הדת,046202,תמיכה בשירותי דת," 	11,331 "," 	6,472 "," 	-6,472 ", 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0462,המשרד לשירותי הדת,046203,בתי עלמין," 	4,400 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0462,המשרד לשירותי הדת,046204,תמיכה בהקמת מוסדות דת," 	14,400 ", 	-00 , 	-00 ," 	25,000 ", 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0462,המשרד לשירותי הדת,046205,שכר," 	20,379 ", 	-00 , 	-00 , 	-00 , 	41 , 	685 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0462,המשרד לשירותי הדת,046206,תפעול," 	13,039 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0462,המשרד לשירותי הדת,046207,מערך הגיור," 	31,100 ", 	-00 , 	-00 , 	-00 , 	9 , 	135 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0462,המשרד לשירותי הדת,046208,רזרבות," 	12,553 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0463,המשרד לפיתוח הנגב,046301,שכר," 	15,129 ", 	-00 , 	-00 , 	-00 , 	4 , 	600 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0463,המשרד לפיתוח הנגב,046302,תפעול," 	6,417 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0463,המשרד לפיתוח הנגב,046303,פיתוח הנגב והגליל," 	142,100 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0463,המשרד לפיתוח הנגב,046304,רזרבות," 	4,443 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0470,רזרבות,047001,רזרבה לעמידה במגבלה," 	68,142 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,10,מטה לביטחון לאומי,1051,מטה לביטחון לאומי,105101,מטה לביטחון לאומי," 	38,217 ", 	-00 , 	-00 , 	-00 , 	7 , 	735 
2015,4,משרדי מטה,41,ראש הממשלה,10,מטה לביטחון לאומי,1052,רזרבות,105201,רזרבה," 	1,085 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,89,מפעלי משרד ראש הממשלה,8902,לשכת הפרסום הממשלתית,890201,פעילות לשכת הפרסום," 	226,483 ", 	-00 , 	-00 , 	-00 , 	22 , 	299 
2015,4,משרדי מטה,41,ראש הממשלה,89,מפעלי משרד ראש הממשלה,8950,רזרבה,895001,רזרבות," 	9,526 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,89,מפעלי משרד ראש הממשלה,8990,הכנסות לשכת הפרסום,899001,הכנסות," 	233,484 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,91,פיתוח לאומי,9101,העברות לבעלים,910101,העברות לבעלים," 	250,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,91,פיתוח לאומי,9102,מיזמים לאומיים,910201,מיזמים לאומיים בתחום," 	590,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,91,פיתוח לאומי,9102,מיזמים לאומיים,910202,מיזמים לאומיים בתחום," 	70,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,91,פיתוח לאומי,9102,מיזמים לאומיים,910203,מיזמים לאומיים במגורים," 	340,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,91,פיתוח לאומי,9171,הכנסות,917101,הכנסות ממקרקעין," 	1,250,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,42,אוצר,05,משרד האוצר,0551,משרד האוצר ראשי,055101,מטה משרד האוצר," 	199,091 ", 	110 , 	-110 , 	-00 , 	171 ," 	2,257 "
2015,4,משרדי מטה,42,אוצר,05,משרד האוצר,0551,משרד האוצר ראשי,055102,אגף התקציבים," 	13,820 ", 	-00 , 	-00 , 	-00 , 	47 , 	345 
2015,4,משרדי מטה,42,אוצר,05,משרד האוצר,0551,משרד האוצר ראשי,055104,החשב הכללי," 	65,192 "," 	5,000 "," 	-5,000 ", 	-00 , 	195 , 	931 
2015,4,משרדי מטה,42,אוצר,05,משרד האוצר,0551,משרד האוצר ראשי,055105,"שוק ההון, ביטוח וחסכון"," 	28,791 "," 	15,500 "," 	-15,500 ", 	-00 , 	70 , 	860 
2015,4,משרדי מטה,42,אוצר,05,משרד האוצר,0551,משרד האוצר ראשי,055106,שכר והסכמי עבודה," 	14,026 ", 	-00 , 	-00 , 	-00 , 	36 , 	285 
2015,4,משרדי מטה,42,אוצר,05,משרד האוצר,0551,משרד האוצר ראשי,055107,"מחקר, כלכלה והכנסות"," 	24,367 ", 	-00 , 	-00 , 	-00 , 	31 , 	98 
2015,4,משרדי מטה,42,אוצר,05,משרד האוצר,0551,משרד האוצר ראשי,055108,"פעולות בחו""ל"," 	16,079 "," 	3,100 "," 	-3,100 ", 	-00 , 	4 , 	-00 
2015,4,משרדי מטה,42,אוצר,05,משרד האוצר,0551,משרד האוצר ראשי,055111,מנהל הדיור והרכש," 	5,659 "," 	4,894 "," 	-4,894 ", 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,42,אוצר,05,משרד האוצר,0551,משרד האוצר ראשי,055112,רשות החברות הממשלתיות," 	24,599 "," 	3,200 "," 	-3,200 ", 	-00 , 	32 , 	358 
2015,4,משרדי מטה,42,אוצר,05,משרד האוצר,0552,רשות המיסים,055201,רשות המיסים ראשי," 	1,468,178 "," 	192,944 "," 	-192,944 ", 	-00 ," 	4,459 "," 	10,108 "
2015,4,משרדי מטה,42,אוצר,05,משרד האוצר,0552,רשות המיסים,055202,שירותי עיבוד ממוכנים," 	144,868 "," 	5,800 "," 	-5,800 ", 	-00 , 	292 , 	450 
2015,4,משרדי מטה,42,אוצר,05,משרד האוצר,0553,רזרבה למשרד האוצר,055301,רזרבה," 	66,752 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,42,אוצר,51,דיור ממשלתי,5107,בינוי משרדי ממשלה ובתי,510701,בינוי קריות ומשרדי," 	68,050 "," 	15,500 "," 	-15,500 "," 	1,150,700 ", 	-00 , 	-00 
2015,4,משרדי מטה,42,אוצר,51,דיור ממשלתי,5107,בינוי משרדי ממשלה ובתי,510702,בינוי בתי משפט," 	8,000 ", 	-00 , 	-00 ," 	642,000 ", 	-00 , 	-00 
2015,4,משרדי מטה,42,אוצר,51,דיור ממשלתי,5107,בינוי משרדי ממשלה ובתי,510703,שיפוץ והנגשת משרדי," 	35,000 "," 	2,500 "," 	-2,500 "," 	170,000 ", 	-00 , 	-00 
2015,4,משרדי מטה,42,אוצר,51,דיור ממשלתי,5108,פעולות מרכזיות,510801,גבייה ותשלומי שכר דירה," 	2,000 "," 	21,906 "," 	-21,906 "," 	1,014,800 ", 	-00 , 	-00 
2015,4,משרדי מטה,42,אוצר,51,דיור ממשלתי,5108,פעולות מרכזיות,510802,פעולות ניהול ובקרה," 	18,046 "," 	28,650 "," 	-28,650 "," 	88,500 ", 	-00 , 	-00 
2015,4,משרדי מטה,42,אוצר,51,דיור ממשלתי,5109,רזרבות,510901,רזרבה לעמידה במגבלה," 	4,054 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,42,אוצר,89,מפעלי משרד ראש הממשלה,8901,המדפיס הממשלתי,890101,פעילות המדפיס הממשלתי," 	81,632 ", 	-00 , 	-00 , 	-00 , 	70 , 	13 
2015,4,משרדי מטה,42,אוצר,89,מפעלי משרד ראש הממשלה,8989,הכנסות המדפיס,898901,הכנסות המדפיס," 	84,157 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,43,משפטים,08,משרד המשפטים,0851,משרד ראשי,085101,מטה המשרד," 	296,777 "," 	103,202 "," 	-103,202 ", 	-00 , 	122 ," 	3,180 "
2015,4,משרדי מטה,43,משפטים,08,משרד המשפטים,0851,משרד ראשי,085102,ייעוץ משפטי לממשלה," 	30,439 "," 	5,000 "," 	-5,000 ", 	-00 , 	90 ," 	1,356 "
2015,4,משרדי מטה,43,משפטים,08,משרד המשפטים,0851,משרד ראשי,085103,פרקליטות המדינה," 	383,485 "," 	23,630 "," 	-23,630 ", 	-00 , 	753 ," 	10,700 "
2015,4,משרדי מטה,43,משפטים,08,משרד המשפטים,0851,משרד ראשי,085104,הסניגוריה הציבורית," 	198,832 "," 	3,000 "," 	-3,000 ", 	-00 , 	90 ," 	1,266 "
2015,4,משרדי מטה,43,משפטים,08,משרד המשפטים,0851,משרד ראשי,085105,הסיוע המשפטי," 	108,284 "," 	30,500 "," 	-30,500 ", 	-00 , 	74 ," 	1,543 "
2015,4,משרדי מטה,43,משפטים,08,משרד המשפטים,0851,משרד ראשי,085107,הרשות ליישום חוק איסור," 	9,078 "," 	5,582 "," 	-5,582 ", 	-00 , 	18 , 	180 
2015,4,משרדי מטה,43,משפטים,08,משרד המשפטים,0851,משרד ראשי,085108,תלונות הציבור על," 	2,856 ", 	-00 , 	-00 , 	-00 , 	3 , 	84 
2015,4,משרדי מטה,43,משפטים,08,משרד המשפטים,0851,משרד ראשי,085110,רישום והסדר המקרקעין," 	30,163 "," 	82,853 "," 	-82,853 ", 	-00 , 	212 , 	588 
2015,4,משרדי מטה,43,משפטים,08,משרד המשפטים,0851,משרד ראשי,085112,האפוטרופוס הכללי וכונס," 	78,204 "," 	93,174 "," 	-93,174 ", 	-00 , 	210 , 	708 
2015,4,משרדי מטה,43,משפטים,08,משרד המשפטים,0851,משרד ראשי,085113,השמאי הממשלתי," 	8,842 "," 	4,958 "," 	-4,958 ", 	-00 , 	37 , 	-00 
2015,4,משרדי מטה,43,משפטים,08,משרד המשפטים,0851,משרד ראשי,085116,נציבות שוויון זכויות," 	8,949 ", 	-00 , 	-00 , 	-00 , 	-00 , 	384 
2015,4,משרדי מטה,43,משפטים,08,משרד המשפטים,0852,בתי דין באחריות משרד,085202,בתי הדין השרעים," 	17,978 "," 	4,750 "," 	-4,750 ", 	-00 , 	31 , 	288 
2015,4,משרדי מטה,43,משפטים,08,משרד המשפטים,0852,בתי דין באחריות משרד,085203,בתי הדין הדרוזיים," 	5,711 "," 	1,000 "," 	-1,000 ", 	-00 , 	7 , 	48 
2015,4,משרדי מטה,43,משפטים,08,משרד המשפטים,0853,בתי הדין הרבניים,085301,בתי הדין," 	156,938 "," 	4,086 "," 	-4,086 ", 	-00 , 	266 , 	657 
2015,4,משרדי מטה,43,משפטים,08,משרד המשפטים,0854,מערכת בתי המשפט,085401,הוצאות שכר," 	1,025,629 "," 	18,922 "," 	-18,922 ", 	-00 ," 	2,945 "," 	12,387 "
2015,4,משרדי מטה,43,משפטים,08,משרד המשפטים,0854,מערכת בתי המשפט,085402,הוצאות תפעול," 	391,058 "," 	107,520 "," 	-107,520 ", 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,43,משפטים,08,משרד המשפטים,0855,רשות האכיפה והגבייה,085501,מערכת ההוצאה לפועל," 	200,588 "," 	188,672 "," 	-188,672 ", 	-00 , 	447 ," 	3,990 "
2015,4,משרדי מטה,43,משפטים,08,משרד המשפטים,0856,רזרבה,085601,רזרבות," 	127,556 ", 	-00 , 	-00 , 	-00 , 	-00 , 	462 
2015,4,משרדי מטה,43,משפטים,53,משפטים ובתי משפט,5310,פיתוח משפטים ובתי משפט,531001,הוצאות פיתוח," 	99,178 ", 	-00 , 	-00 ," 	30,315 ", 	-00 , 	-00 
2015,4,משרדי מטה,43,משפטים,53,משפטים ובתי משפט,5311,רזרבה,531101,רזרבות," 	1,706 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,44,חוץ,09,משרד החוץ,0951,משרד החוץ,095101,תפעול מטה בארץ," 	285,138 ", 	-00 , 	-00 , 	-00 , 	606 ," 	1,613 "
2015,4,משרדי מטה,44,חוץ,09,משרד החוץ,0951,משרד החוץ,095102,"תפעול הנציגויות בחו""ל"," 	1,051,278 "," 	39,798 "," 	-39,798 ", 	-00 , 	419 , 	-00 
2015,4,משרדי מטה,44,חוץ,09,משרד החוץ,0951,משרד החוץ,095103,"פעילות דיפלומטית בחו""ל"," 	250,990 "," 	20,699 "," 	-20,699 ", 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,44,חוץ,09,משרד החוץ,0960,רזרבות,096001,רזרבה להתיקרויות," 	49,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,45,פנים ושלטון מקומי,06,משרד הפנים,0620,הנהלת המשרד,062001,כללי," 	135,476 "," 	1,400 "," 	-1,400 ", 	-00 , 	186 , 	746 
2015,4,משרדי מטה,45,פנים ושלטון מקומי,06,משרד הפנים,0621,הבחירות ברשויות,062101,הפיקוח הארצי על," 	8,603 ", 	-00 , 	-00 , 	-00 , 	2 , 	199 
2015,4,משרדי מטה,45,פנים ושלטון מקומי,06,משרד הפנים,0621,הבחירות ברשויות,062102,מימון מפלגות רשויות," 	4,868 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,45,פנים ושלטון מקומי,06,משרד הפנים,0622,שירותי דת לעדות לא,062201,שירותי דת שוטפים," 	58,932 ", 	-00 , 	-00 , 	-00 , 	240 ," 	1,947 "
2015,4,משרדי מטה,45,פנים ושלטון מקומי,06,משרד הפנים,0622,שירותי דת לעדות לא,062202,פיתוח מבני דת," 	3,676 ", 	-00 , 	-00 ," 	6,100 ", 	-00 , 	-00 
2015,4,משרדי מטה,45,פנים ושלטון מקומי,06,משרד הפנים,0623,הרשות למאגר ביומטרי,062301,כללי," 	18,683 ", 	-00 , 	-00 , 	-00 , 	-00 , 	144 
2015,4,משרדי מטה,45,פנים ושלטון מקומי,06,משרד הפנים,0629,רזרבות,062901,רזרבה להתייקרויות +," 	5,889 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,45,פנים ושלטון מקומי,06,משרד הפנים,0630,מינהל התכנון,063001,שכר וכוח אדם," 	76,421 ", 	-00 , 	-00 , 	-00 , 	186 ," 	1,674 "
2015,4,משרדי מטה,45,פנים ושלטון מקומי,06,משרד הפנים,0630,מינהל התכנון,063002,"ייעוץ, תפעול ושירותי"," 	85,954 "," 	8,200 "," 	-8,200 "," 	160,477 ", 	-00 , 	-00 
2015,4,משרדי מטה,45,פנים ושלטון מקומי,06,משרד הפנים,0630,מינהל התכנון,063003,תכניות מתאר," 	9,076 ", 	-00 , 	-00 ," 	45,038 ", 	-00 , 	-00 
2015,4,משרדי מטה,45,פנים ושלטון מקומי,06,משרד הפנים,0630,מינהל התכנון,063004,רזרבות," 	5,271 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,45,פנים ושלטון מקומי,06,משרד הפנים,0631,היחידה הארצית לפיקוח,063101,שכר וכוח אדם," 	12,851 ", 	-00 , 	-00 , 	-00 , 	50 , 	522 
2015,4,משרדי מטה,45,פנים ושלטון מקומי,06,משרד הפנים,0631,היחידה הארצית לפיקוח,063102,תפעול וקניות," 	6,473 "," 	1,500 "," 	-1,500 ", 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,45,פנים ושלטון מקומי,06,משרד הפנים,0631,היחידה הארצית לפיקוח,063103,רזרבות, 	597 , 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,45,פנים ושלטון מקומי,18,רשויות מקומיות,1811,העברות לרשויות מקומיות,181101,כללי," 	3,841,626 ", 	-00 , 	-00 ," 	529,000 ", 	-00 , 	-00 
2015,4,משרדי מטה,45,פנים ושלטון מקומי,18,רשויות מקומיות,1811,העברות לרשויות מקומיות,181102,מענקים לרשויות מקומיות," 	14,745 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,45,פנים ושלטון מקומי,18,רשויות מקומיות,1890,רזרבות,189001,רזרבה להתייקרויות +," 	119,114 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,45,פנים ושלטון מקומי,68,"רשות האוכלוסין, ההגירה",6811,"מטה, לשכות אוכלוסין",681101,מטה ולשכות אוכלוסין," 	199,918 ", 	700 , 	-700 , 	-00 , 	534 ," 	1,524 "
2015,4,משרדי מטה,45,פנים ושלטון מקומי,68,"רשות האוכלוסין, ההגירה",6811,"מטה, לשכות אוכלוסין",681102,"מחשוב, תפעול וטיפול"," 	127,050 "," 	19,128 "," 	-19,128 ", 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,45,פנים ושלטון מקומי,68,"רשות האוכלוסין, ההגירה",6812,טיפול בזרים ומעסיקים,681201,מינהל האכיפה," 	131,248 ", 	-00 , 	-00 , 	-00 , 	269 ," 	3,596 "
2015,4,משרדי מטה,45,פנים ושלטון מקומי,68,"רשות האוכלוסין, ההגירה",6812,טיפול בזרים ומעסיקים,681203,מינהל היתרים למעסיקים," 	28,236 ", 	-00 , 	-00 , 	-00 , 	69 , 	295 
2015,4,משרדי מטה,45,פנים ושלטון מקומי,68,"רשות האוכלוסין, ההגירה",6813,ביקורת גבולות,681301,כללי," 	14,044 "," 	69,044 "," 	-69,044 ", 	-00 , 	257 ," 	2,963 "
2015,4,משרדי מטה,45,פנים ושלטון מקומי,68,"רשות האוכלוסין, ההגירה",6890,רזרבות,689001,רזרבה להתייקרויות +," 	14,422 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,01,נשיא המדינה ולשכתו,0151,נשיא המדינה ומוסדותיו,015101,נשיא המדינה," 	46,151 ", 	800 , 	-800 , 	-00 , 	54 , 	133 
2015,4,משרדי מטה,46,משרדים נוספים,01,נשיא המדינה ולשכתו,0151,נשיא המדינה ומוסדותיו,015102,נשיאי המדינה לשעבר," 	3,384 ", 	-00 , 	-00 , 	-00 , 	6 , 	36 
2015,4,משרדי מטה,46,משרדים נוספים,01,נשיא המדינה ולשכתו,0152,רזרבה,015201,רזרבה," 	1,455 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,02,הכנסת,0202,חברי הכנסת,020201,מרכיבי שכר חברי הכנסת," 	63,300 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,02,הכנסת,0202,חברי הכנסת,020202,תנאי חברי הכנסת," 	67,220 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,02,הכנסת,0203,פעולות הכנסת,020301,שירותים מקצועיים," 	35,090 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,02,הכנסת,0203,פעולות הכנסת,020302,קשרי חוץ טקסים וקרנות," 	6,560 ", 	180 , 	-180 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,02,הכנסת,0203,פעולות הכנסת,020303,שכר צוות פרלמנטי -," 	7,990 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,02,הכנסת,0203,פעולות הכנסת,020304,הוצאות עובדי הכנסת," 	170,665 ", 	-00 , 	-00 , 	-00 , 	511 , 	696 
2015,4,משרדי מטה,46,משרדים נוספים,02,הכנסת,0203,פעולות הכנסת,020305,אמרכלות," 	96,597 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,02,הכנסת,0203,פעולות הכנסת,020306,ביטחון," 	65,395 ", 	-00 , 	-00 , 	-00 , 	201 , 	96 
2015,4,משרדי מטה,46,משרדים נוספים,02,הכנסת,0203,פעולות הכנסת,020307,ניהול מערכות מחשב," 	42,305 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,02,הכנסת,0204,רזרבה,020401,רזרבה," 	18,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,02,הכנסת,0205,תוספת מבנה,020501,תוספת מבנה," 	23,140 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,02,הכנסת,0207,"שירותי משרד ליו""ר כנסת",020701,"שירותי משרד ליו""ר כנסת", 	400 , 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,02,הכנסת,0208,גימלאות חברי כנסת,020801,גימלאות חברי כנסת," 	70,600 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,02,הכנסת,0209,מוזיאון הכנסת,020901,מוזיאון הכנסת, 	500 , 	-00 , 	-00 ," 	40,000 ", 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1101,ניהול ומטה,110101,הנהלה," 	6,673 ", 	-00 , 	-00 , 	-00 , 	20 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1101,ניהול ומטה,110102,תכנון עריכה ויעוץ," 	11,912 ", 	-00 , 	-00 , 	-00 , 	28 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1101,ניהול ומטה,110103,אורחים ושתוף פעולה, 	240 , 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1101,ניהול ומטה,110104,הדרכה," 	4,590 ", 	-00 , 	-00 , 	-00 , 	8 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1101,ניהול ומטה,110105,"אמרכלות שיא כ""א"," 	2,519 ", 	-00 , 	-00 , 	-00 , 	10 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1101,ניהול ומטה,110106,אמרכלות רכישות," 	8,284 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1102,ביצוע ביקורת,110201,בקורת משרדי ממשלה," 	75,226 ", 	-00 , 	-00 , 	-00 , 	206 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1102,ביצוע ביקורת,110202,ביקורת מערכת הבטחון," 	24,439 ", 	-00 , 	-00 , 	-00 , 	64 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1102,ביצוע ביקורת,110203,ביקורת רשויות מקומיות," 	29,094 ", 	-00 , 	-00 , 	-00 , 	72 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1102,ביצוע ביקורת,110205,ביקורת פעולות ע.נ.א," 	6,691 ", 	-00 , 	-00 , 	-00 , 	12 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1102,ביצוע ביקורת,110206,"ביקורת בחו""ל", 	75 , 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1102,ביצוע ביקורת,110207,"אמרכלות שיא כ""א"," 	15,576 ", 	-00 , 	-00 , 	-00 , 	48 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1102,ביצוע ביקורת,110208,אמרכלות רכישות," 	51,082 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1103,נציבות תלונות הציבור,110301,הנהלה," 	3,165 ", 	-00 , 	-00 , 	-00 , 	8 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1103,נציבות תלונות הציבור,110302,טיפול בתלונות," 	25,626 ", 	-00 , 	-00 , 	-00 , 	85 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1103,נציבות תלונות הציבור,110303,"אמרכלות שיא כ""א"," 	4,810 ", 	-00 , 	-00 , 	-00 , 	19 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1103,נציבות תלונות הציבור,110304,אמרכלות רכישות," 	15,815 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1104,הוצאות חד פעמיות,110404,מחשוב," 	35,714 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1104,הוצאות חד פעמיות,110407,ביקורת על מימון בחירות," 	6,500 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1104,הוצאות חד פעמיות,110408,ביקורת מימון בחירות, 	232 , 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1104,הוצאות חד פעמיות,110412,דיור ובינוי," 	34,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1104,הוצאות חד פעמיות,110416,רכישת כלי רכב, 	360 , 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,11,מבקר המדינה,1105,רזרבה,110501,רזרבה לשכר," 	16,657 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,14,בחירות ומימון מפלגות,1410,מימון מפלגות,141001,מימון מפלגות שוטף," 	129,290 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,46,משרדים נוספים,14,בחירות ומימון מפלגות,1420,הוצאות הבחירות לכנסת,142001,הכנות לקראת הבחירות," 	11,017 ", 	-00 , 	-00 , 	-00 , 	-00 , 	141 
2015,4,משרדי מטה,46,משרדים נוספים,14,בחירות ומימון מפלגות,1490,רזרבות,149001,רזרבה להתייקרויות +," 	4,320 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,5,ענפי משק,51,תיירות,37,משרד התיירות,3701,מינהל ושירותים כלליים,370101,שכר," 	42,011 ", 	-00 , 	-00 , 	-00 , 	144 , 	308 
