שנה,קוד סעיף,שם סעיף,קוד תחום,שם תחום,קוד תוכנית,שם תוכנית,קוד תקנה,שם תקנה,שם תקנה מלא,"תקנה פעילה / פש""ח",סוג הוצאה,מקורי - נטו,מקורי - הוצאה מותנית,תקציב מקורי - הכנסה מיועדת,מקורי - הרשאה,תקציב מקורי - שיא כא,תקציב מקורי - עבצ,תקציב מקורי - כמויות,תקציב מאושר - הוצאות נטו,תקציב מאושר - הוצאה מותנית בהכנסה,תקציב מאושר - הכנסה מיועדת,תקציב מאושר - הרשאה להתחייב,תקציב מאושר - שיא כא,תקציב מאושר - עבצ,תקציב מאושר - כמויות,ביצוע - מזומן
2013,00,הכנסות המדינה,00-51,גביית קרן,00-51-02,גביית קרן - מח' הגבייה,00-51-02-02,גביית הצמדה-קרן משכנתאו,גביית הצמדה-קרן משכנתאו,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,443,852"
2013,00,הכנסות המדינה,00-51,גביית קרן,00-51-03,גביית קרן- גורמים שונים,00-51-03-01,גביית קרן- גורמים שונים,גביית קרן- גורמים שונים,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"168,711"
2013,00,הכנסות המדינה,00-51,גביית קרן,00-51-03,גביית קרן- גורמים שונים,00-51-03-02,גביית הצמדה לקרן- שונים,גביית הצמדה לקרן- שונים,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22,082"
2013,00,הכנסות המדינה,00-53,"גביית קרן במט""ח",00-53-01,"גביית קרן במט""ח",00-53-01-01,"גביית קרן במט""ח","גביית קרן במט""ח",תקנה פעילה,הכנסה,"335,702",0,0,0,0,0,0,"335,702",0,0,0,0,0,0,"266,839"
2013,00,הכנסות המדינה,00-63,הכ. ממנהל מקרקעי ישראל,00-63-01,הכ. ממנהל מקרקעי ישראל,00-63-01-01,הכ. ממנהל מקרקעי ישראל,הכ. ממנהל מקרקעי ישראל,תקנה פעילה,הכנסה,"150,000",0,0,0,0,0,0,"150,000",0,0,0,0,0,0,"1,278,881"
2013,00,הכנסות המדינה,00-71,הפרשות לפנסיה-יח'משקיות,00-71-01,הפרשות לפנסיה יח'משקיות,00-71-01-01,הפרשות לפנסיה יח'משקיות,הפרשות לפנסיה יח'משקיות,תקנה פעילה,הכנסה,"9,963",0,0,0,0,0,0,"9,963",0,0,0,0,0,0,"6,157"
2013,00,הכנסות המדינה,00-72,הפרשות לפנסיה מ. עסקיים,00-72-01,הפרשות לפנסיה מ. עסקיים,00-72-01-01,הפרשות לפנסיה מ. עסקיים,הפרשות לפנסיה מ. עסקיים,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,00,הכנסות המדינה,00-73,הפרשות לפנסיה - חברות,00-73-01,הפרשות לפנסיה - חברות,00-73-01-01,הפרשות לפנסיה - חברות,הפרשות לפנסיה - חברות,תקנה פעילה,הכנסה,"3,181",0,0,0,0,0,0,"3,181",0,0,0,0,0,0,"2,419"
2013,00,הכנסות המדינה,00-75,הכנסות הון,00-75-01,מכירת חברות ממשלתיות,00-75-01-01,מכירת חברות ממשלתיות,מכירת חברות ממשלתיות,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100,858"
2013,00,הכנסות המדינה,00-75,הכנסות הון,00-75-02,מכירת בנקים שבהסדר,00-75-02-01,מכירת בנקים שבהסדר,מכירת בנקים שבהסדר,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,00,הכנסות המדינה,00-75,הכנסות הון,00-75-03,מכירת קרקע בבעלות מדינה,00-75-03-01,מכירת קרקע בבעלות מדינה,מכירת קרקע בבעלות מדינה,תקנה פעילה,הכנסה,"1,132,000",0,0,0,0,0,0,"1,132,000",0,0,0,0,0,0,0
2013,00,הכנסות המדינה,00-76,הכנסות הון אחרות,00-76-01,הכנסות הון אחרות,00-76-01-01,הכנסות הון אחרות,הכנסות הון אחרות,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,00,הכנסות המדינה,00-81,מלוה מהמוסד לבטוח לאומי,00-81-01,מלוה מהמוסד לבטוח לאומי,00-81-01-01,מלוה מהמוסד לבטוח לאומי,מלוה מהמוסד לבטוח לאומי,תקנה פעילה,הכנסה,"14,564,000",0,0,0,0,0,0,"14,564,000",0,0,0,0,0,0,"14,150,000"
2013,00,הכנסות המדינה,00-82,הכנסה מאמיסיות והפקדות,00-82-01,הכנסה מאמיסיות והפקדות,00-82-01-01,הכנסה מאמיסיות והפקדות,הכנסה מאמיסיות והפקדות,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,00,הכנסות המדינה,00-82,הכנסה מאמיסיות והפקדות,00-82-01,הכנסה מאמיסיות והפקדות,00-82-01-02,"אג""ח סחירות","אג""ח סחירות",תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,00,הכנסות המדינה,00-82,הכנסה מאמיסיות והפקדות,00-82-01,הכנסה מאמיסיות והפקדות,00-82-01-03,"אג""ח מיועדות","אג""ח מיועדות",תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,00,הכנסות המדינה,00-82,הכנסה מאמיסיות והפקדות,00-82-01,הכנסה מאמיסיות והפקדות,00-82-01-04,הפקדה בתכניות חסכון,הפקדה בתכניות חסכון,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,00,הכנסות המדינה,00-82,הכנסה מאמיסיות והפקדות,00-82-01,הכנסה מאמיסיות והפקדות,00-82-01-05,"אג""ח סחירות לא צמודות","אג""ח סחירות לא צמודות",תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,00,הכנסות המדינה,00-82,הכנסה מאמיסיות והפקדות,00-82-01,הכנסה מאמיסיות והפקדות,00-82-01-06,הפ. אמיסיות של הבנקים,הפ. אמיסיות של הבנקים,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,00,הכנסות המדינה,00-82,הכנסה מאמיסיות והפקדות,00-82-01,הכנסה מאמיסיות והפקדות,00-82-01-07,הפקדות אחרות,הפקדות אחרות,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,076"
2013,00,הכנסות המדינה,00-82,הכנסה מאמיסיות והפקדות,00-82-01,הכנסה מאמיסיות והפקדות,00-82-01-08,העברת הכנסה לבנק- חינוך,העברת הכנסה לבנק- חינוך,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,00,הכנסות המדינה,00-82,הכנסה מאמיסיות והפקדות,00-82-01,הכנסה מאמיסיות והפקדות,00-82-01-09,העברת הכנסה ליהב,העברת הכנסה ליהב,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,00,הכנסות המדינה,00-82,הכנסה מאמיסיות והפקדות,00-82-01,הכנסה מאמיסיות והפקדות,00-82-01-10,קרנות פנסיה ותיקות,קרנות פנסיה ותיקות,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,00,הכנסות המדינה,00-82,הכנסה מאמיסיות והפקדות,00-82-01,הכנסה מאמיסיות והפקדות,00-82-01-11,קרנות פנסיה חדשות,קרנות פנסיה חדשות,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,00,הכנסות המדינה,00-83,מלוות פנים,00-83-01,מלוות סחירים,00-83-01-01,מלוות סחירים,מלוות סחירים,תקנה פעילה,הכנסה,"101,021,373",0,0,0,0,0,0,"101,021,373",0,0,0,0,0,0,"81,970,950"
2013,00,הכנסות המדינה,00-83,מלוות פנים,00-83-02,מלוות לא סחירים,00-83-02-01,"אג""ח מיועדות-חברות","אג""ח מיועדות-חברות ביטוח",תקנה פעילה,הכנסה,"2,677,758",0,0,0,0,0,0,"2,677,758",0,0,0,0,0,0,"3,989,031"
2013,00,הכנסות המדינה,00-83,מלוות פנים,00-83-02,מלוות לא סחירים,00-83-02-02,"אג""ח מיועדות-קרנות","אג""ח מיועדות-קרנות פנסיה",תקנה פעילה,הכנסה,"9,372,154",0,0,0,0,0,0,"9,372,154",0,0,0,0,0,0,"20,653,117"
2013,00,הכנסות המדינה,00-83,מלוות פנים,00-83-02,מלוות לא סחירים,00-83-02-03,"כספי אמיסיות,הפקדות","כספי אמיסיות,הפקדות שונות,בנקים ועמלות",תקנה פעילה,הכנסה,"669,440",0,0,0,0,0,0,"669,440",0,0,0,0,0,0,"582,571"
2013,00,הכנסות המדינה,00-84,מלוות חוץ,00-84-01,מלוות העצמאות והפיתוח,00-84-01-01,מלוות העצמאות והפיתוח,מלוות העצמאות והפיתוח,תקנה פעילה,הכנסה,"4,000,000",0,0,0,0,0,0,"4,000,000",0,0,0,0,0,0,"5,065,756"
2013,00,הכנסות המדינה,00-84,מלוות חוץ,00-84-01,מלוות העצמאות והפיתוח,00-84-01-02,בניכוי הוצאות הפצה,בניכוי הוצאות הפצה,תקנה פעילה,הוצאה,"-200,000",0,0,0,0,0,0,"-200,000",0,0,0,0,0,0,"-171,862"
2013,00,הכנסות המדינה,00-84,מלוות חוץ,00-84-02,מלוות באמצעות ערבויות,00-84-02-01,מלוות באמצעות ערבויות,"מלוות באמצעות ערבויות ממשלת ארה""ב",תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,00,הכנסות המדינה,00-84,מלוות חוץ,00-84-02,מלוות באמצעות ערבויות,00-84-02-02,בניכוי סקורינג,בניכוי סקורינג,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,00,הכנסות המדינה,00-84,מלוות חוץ,00-84-03,מלוות אחרים,00-84-03-01,מלוות אחרים (ערבות,"מלוות אחרים (ערבות עצמית,בנקים וממשלות)",תקנה פעילה,הכנסה,"8,000,000",0,0,0,0,0,0,"8,000,000",0,0,0,0,0,0,"7,368,280"
2013,00,הכנסות המדינה,00-90,"מענקים מחו""ל",00-90-01,מילווה העצמאות והפיתוח,00-90-01-01,מילווה העצמאות והפיתוח,מילווה העצמאות והפיתוח,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,00,הכנסות המדינה,00-90,"מענקים מחו""ל",00-90-10,בניכוי: הוצאות הפצה,00-90-10-01,בניכוי: הוצאות הפצה,בניכוי: הוצאות הפצה,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,00,הכנסות המדינה,00-90,"מענקים מחו""ל",00-90-20,"סיוע בטחוני מארה""ב",00-90-20-01,סיוע בטחוני,סיוע בטחוני,תקנה פעילה,הכנסה,"8,745,795",0,0,0,0,0,0,"8,745,795",0,0,0,0,0,0,"8,327,563"
2013,00,הכנסות המדינה,00-90,"מענקים מחו""ל",00-90-40,"סיוע אזרחי מארה""ב",00-90-40-01,סיוע אזרחי,סיוע אזרחי,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,00,הכנסות המדינה,00-90,"מענקים מחו""ל",00-90-80,הלוואות אחרות,00-90-80-01,הלוואות אחרות,הלוואות אחרות,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,00,הכנסות המדינה,00-90,"מענקים מחו""ל",00-90-80,הלוואות אחרות,00-90-80-02,הלוואות מממשלות זרות,הלוואות מממשלות זרות,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,00,הכנסות המדינה,00-90,"מענקים מחו""ל",00-90-80,הלוואות אחרות,00-90-80-03,"הלוואות מבנקים בחו""ל","הלוואות מבנקים בחו""ל",תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,00,הכנסות המדינה,00-90,"מענקים מחו""ל",00-90-80,הלוואות אחרות,00-90-80-04,בניכוי סקורינג,בניכוי סקורינג,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,00,הכנסות המדינה,00-94,"מקדמה למימון חוב לב""י",00-94-01,"מקדמה למימון חוב לב""י",00-94-01-01,"מיקדמה למימון חוב לב""י","מיקדמה למימון חוב לב""י",תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,00,הכנסות המדינה,00-95,העברה לחלק א',00-95-01,העברה לחלק א',00-95-01-01,העברה לחלק א',העברה לחלק א',תקנה פעילה,הוצאה,"-39,968,071",0,0,0,0,0,0,"-39,968,071",0,0,0,0,0,0,0
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-01,נשיא,01-01-01-01,משכורת הנשיא,משכורת הנשיא,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-01,נשיא,01-01-01-02,קרן לרשות הנשיא,קרן לרשות הנשיא,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-01,נשיא,01-01-01-04,השתתפות האפוטרופוס,השתתפות האפוטרופוס,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-02,לשכת הנשיא,01-01-02-01,שיא כח אדם,שיא כח אדם,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-02,לשכת הנשיא,01-01-02-02,שעות נוספות,שעות נוספות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-02,לשכת הנשיא,01-01-02-03,כוננות,כוננות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-02,לשכת הנשיא,01-01-02-04,עלויות פרישה,עלויות פרישה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-03,לשכת הנשיא לשעבר קציר,01-01-03-05,שכר דירה ואחזקת בית,שכר דירה ואחזקת בית למכון ויצמן,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-03,לשכת הנשיא לשעבר קציר,01-01-03-06,קנית שרותי מזכירות,קנית שרותי מזכירות ממכון ויצמן,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-04,לשכת הנשיא לשעבר נבון,01-01-04-01,שיא כח אדם,שיא כח אדם,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-04,לשכת הנשיא לשעבר נבון,01-01-04-02,שעות נוספות,שעות נוספות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-04,לשכת הנשיא לשעבר נבון,01-01-04-06,הוצאות אחזקת הבית,הוצאות אחזקת הבית,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-04,לשכת הנשיא לשעבר נבון,01-01-04-08,השתתפות באחזקת רכב,השתתפות באחזקת רכב,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-04,לשכת הנשיא לשעבר נבון,01-01-04-09,דלק לרכב ממשלתי,דלק לרכב ממשלתי,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-04,לשכת הנשיא לשעבר נבון,01-01-04-11,אחזקת רכב ממשלתי,אחזקת רכב ממשלתי,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-04,לשכת הנשיא לשעבר נבון,01-01-04-12,אחזקת פלאפון,אחזקת פלאפון,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-04,לשכת הנשיא לשעבר נבון,01-01-04-15,שכר דירה ללשכה,שכר דירה ללשכה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-04,לשכת הנשיא לשעבר נבון,01-01-04-16,הוצאות אחזקה ושונות,הוצאות אחזקה ושונות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-05,לשכת אשת הנשיא לשעבר,01-01-05-01,שיא כח אדם,שיא כח אדם,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-05,לשכת אשת הנשיא לשעבר,01-01-05-02,שעות נוספות,שעות נוספות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-05,לשכת אשת הנשיא לשעבר,01-01-05-03,השתתפות באחזקת רכב,השתתפות באחזקת רכב,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-05,לשכת אשת הנשיא לשעבר,01-01-05-04,השתתפות באחזקת הבית,השתתפות באחזקת הבית,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-05,לשכת אשת הנשיא לשעבר,01-01-05-05,דלק לרכב ממשלתי,דלק לרכב ממשלתי,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-05,לשכת אשת הנשיא לשעבר,01-01-05-06,אחזקת רכב ממשלתי,אחזקת רכב ממשלתי,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-05,לשכת אשת הנשיא לשעבר,01-01-05-07,אחזקת פלאפון,אחזקת פלאפון,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-05,לשכת אשת הנשיא לשעבר,01-01-05-09,הוצאות אחזקה ושונות,הוצאות אחזקה ושונות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-06,לשכת אשת הנשיא לשעבר,01-01-06-01,שיא כח אדם,שיא כח אדם,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-06,לשכת אשת הנשיא לשעבר,01-01-06-02,שעות נוספות,שעות נוספות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,01,נשיא המדינה ולשכתו,01-01,נשיא המדינה ולשכתו,01-01-06,לשכת אשת הנשיא לשעבר,01-01-06-03,הוצאות אחזקת בית,הוצאות אחזקת בית,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
