שנה,קוד רמה 1,שם רמה 1,קוד ושם רמה 1,קוד רמה 2,שם רמה 2,קוד ושם רמה 2,קוד סוג סעיף,שם סוג סעיף,קוד סעיף,שם סעיף,קוד ושם סעיף,קוד תחום,שם תחום,קוד ושם תחום,קוד תכנית,שם תכנית,קוד ושם תכנית,קוד מיון רמה 1,שם מיון רמה 1,קוד ושם מיון רמה 1,קוד מיון רמה 2,שם מיון רמה 2,קוד ושם מיון רמה 2,הוצאה/הכנסה,סוג תקציב,הוצאה נטו,הוצאה מותנית בהכנסה,הכנסה מיועדת,הרשאה להתחייב,שיא כח אדם,עבצ,כמות
2016,1,בטחון וסדר ציבורי,1-בטחון וסדר ציבורי,13,בטחון-אחר,13-בטחון-אחר,1,תקציב רגיל,16      ,הוצאות חירום אזרחיות,16      -הוצאות חירום אזרחיות,1616    ,מרכיבי ביטחון,1616    -מרכיבי ביטחון,161603  ,מיגון הניוד ביהודה,161603  -מיגון הניוד ביהודה,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,23175,0,0,0,0,0,0
2016,1,בטחון וסדר ציבורי,1-בטחון וסדר ציבורי,13,בטחון-אחר,13-בטחון-אחר,1,תקציב רגיל,16      ,הוצאות חירום אזרחיות,16      -הוצאות חירום אזרחיות,1616    ,מרכיבי ביטחון,1616    -מרכיבי ביטחון,161602  ,הקמה ואחזקת מרכיבי,161602  -הקמה ואחזקת מרכיבי,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הכנסה,מקורי,0,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,22,חינוך,22-חינוך,1,תקציב רגיל,20      ,משרד החינוך,20      -משרד החינוך,2026    ,חינוך יסודי,2026    -חינוך יסודי,202611  ,שעות תקן-חינוך יסודי,202611  -שעות תקן-חינוך יסודי,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הכנסה,מקורי,0,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,46,משרדים נוספים,46-משרדים נוספים,1,תקציב רגיל,02      ,הכנסת,02      -הכנסת,0204    ,רזרבה,0204    -רזרבה,020401  ,רזרבה,020401  -רזרבה,002,קניות,002-קניות,173,רזרבה,173-רזרבה,הוצאה,מקורי,20000,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,1,תקציב רגיל,24      ,משרד הבריאות,24      -משרד הבריאות,2402    ,משרד ראשי,2402    -משרד ראשי,240262  ,המכון הרפואי לבטיחות,240262  -המכון הרפואי לבטיחות,001,שכר,001-שכר,030,שכר בארץ,030-שכר בארץ,הוצאה,מקורי,3132,5171,0,0,42,17,8625
2016,4,משרדי מטה,4-משרדי מטה,45,פנים ושלטון מקומי,45-פנים ושלטון מקומי,1,תקציב רגיל,68      ,"רשות האוכלוסין, ההגירה","68      -רשות האוכלוסין, ההגירה",6812    ,טיפול בזרים ומעסיקים,6812    -טיפול בזרים ומעסיקים,681201  ,מינהל האכיפה,681201  -מינהל האכיפה,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הוצאה,מקורי,7355,0,0,0,0,0,0
2016,3,תשתיות,3-תשתיות,33,אנרגיה,33-אנרגיה,1,תקציב רגיל,34      ,משרד האנרגיה והמים,34      -משרד האנרגיה והמים,3431    ,מינהל האדמה והים,3431    -מינהל האדמה והים,343102  ,תפעול ופעולות,343102  -תפעול ופעולות,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הכנסה,מקורי,0,0,0,0,0,0,0
2016,5,ענפי משק,5-ענפי משק,53,תעשיה ותעסוקה,53-תעשיה ותעסוקה,1,תקציב רגיל,38      ,תמיכות בענפי המשק,38      -תמיכות בענפי המשק,3830    ,המדען הראשי,3830    -המדען הראשי,383003  ,"תשתיות מו""פ","383003  -תשתיות מו""פ",019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הכנסה,מקורי,-7500,0,0,0,0,0,0
2016,3,תשתיות,3-תשתיות,34,בינוי ושיכון,34-בינוי ושיכון,1,תקציב רגיל,43      ,המרכז למיפוי ישראל,43      -המרכז למיפוי ישראל,4304    ,רזרבות,4304    -רזרבות,430402  ,רזרבה לעמידה ביעד,430402  -רזרבה לעמידה ביעד,002,קניות,002-קניות,173,רזרבה,173-רזרבה,הוצאה,מקורי,1125,0,0,0,0,0,0
2016,6,החזרי חוב,6-החזרי חוב,61,ריבית,61-ריבית,6,החזר חובות,45      ,תשלום ריבית ועמלות,45      -תשלום ריבית ועמלות,4505    ,מלוות פנים,4505    -מלוות פנים,450502  ,מלוות סחירים,450502  -מלוות סחירים,015,החזר חוב - ריבית,015-החזר חוב - ריבית,209,החזר ריבית בארץ,209-החזר ריבית בארץ,הוצאה,מקורי,15660497,0,0,0,0,0,0
2016,5,ענפי משק,5-ענפי משק,53,תעשיה ותעסוקה,53-תעשיה ותעסוקה,1,תקציב רגיל,36      ,משרד הכלכלה,36      -משרד הכלכלה,3630    ,שכר ותפעול,3630    -שכר ותפעול,363002  ,תפעול,363002  -תפעול,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,115754,12041,0,0,0,0,0
2016,7,הוצאות אחרות,7-הוצאות אחרות,72,הוצאות שונות,72-הוצאות שונות,2,תקציב פיתוח,83      ,הוצאות פיתוח אחרות,83      -הוצאות פיתוח אחרות,8303    ,פיתוח משרד ראש,8303    -פיתוח משרד ראש,830302  ,פרויקטים והחלטות ממשלה,830302  -פרויקטים והחלטות ממשלה,007,השקעה,007-השקעה,047,השקעה בארץ,047-השקעה בארץ,הוצאה,מקורי,147857,0,0,270000,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,27,קליטת עליה,27-קליטת עליה,1,תקציב רגיל,30      ,המשרד לקליטת העליה,30      -המשרד לקליטת העליה,3012    ,שירותי קליטה,3012    -שירותי קליטה,301204  ,קליטה בקהילה,301204  -קליטה בקהילה,004,הכנסות מיועדות,004-הכנסות מיועדות,041,הכנסות תקציב רגיל,041-הכנסות תקציב רגיל,הכנסה,מקורי,0,0,-250,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,5,מפעלים עסקיים,93      ,"בתי""ח פסיכיאטרים","93      -בתי""ח פסיכיאטרים",9306    ,מרכז רפואי באר יעקב,9306    -מרכז רפואי באר יעקב,930602  ,קניות,930602  -קניות,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,0,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,43,משפטים,43-משפטים,1,תקציב רגיל,08      ,משרד המשפטים,08      -משרד המשפטים,0852    ,בתי דין באחריות משרד,0852    -בתי דין באחריות משרד,085202  ,בתי הדין השרעים,085202  -בתי הדין השרעים,001,שכר,001-שכר,030,שכר בארץ,030-שכר בארץ,הוצאה,מקורי,15174,1800,0,0,34,288,0
2016,4,משרדי מטה,4-משרדי מטה,44,חוץ,44-חוץ,1,תקציב רגיל,09      ,משרד החוץ,09      -משרד החוץ,0951    ,משרד החוץ,0951    -משרד החוץ,095103  ,"פעילות דיפלומטית בחו""ל","095103  -פעילות דיפלומטית בחו""ל",002,קניות,002-קניות,198,"קניות בחו""ל","198-קניות בחו""ל",הוצאה,מקורי,229584,20699,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,22,חינוך,22-חינוך,1,תקציב רגיל,20      ,משרד החינוך,20      -משרד החינוך,2024    ,מינהל פדגוגי-כללי,2024    -מינהל פדגוגי-כללי,202414  ,חינוך לא פורמאלי,202414  -חינוך לא פורמאלי,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הוצאה,מקורי,0,0,0,0,0,0,0
2016,5,ענפי משק,5-ענפי משק,54,הגנת הסביבה,54-הגנת הסביבה,1,תקציב רגיל,26      ,המשרד להגנת הסביבה,26      -המשרד להגנת הסביבה,2613    ,קרנות,2613    -קרנות,261302  ,הקרן לשמירת הנקיון -,261302  -הקרן לשמירת הנקיון -,004,הכנסות מיועדות,004-הכנסות מיועדות,041,הכנסות תקציב רגיל,041-הכנסות תקציב רגיל,הכנסה,מקורי,0,0,-43000,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,1,תקציב רגיל,24      ,משרד הבריאות,24      -משרד הבריאות,2440    ,מרכזים לבריאות הנפש,2440    -מרכזים לבריאות הנפש,244004  ,מרכז רפואי לב השרון,244004  -מרכז רפואי לב השרון,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,301,הפחתות,301-הפחתות,הכנסה,מקורי,-13058,0,0,0,0,0,0
2016,3,תשתיות,3-תשתיות,34,בינוי ושיכון,34-בינוי ושיכון,1,תקציב רגיל,29      ,משרד הבינוי והשיכון,29      -משרד הבינוי והשיכון,2901    ,משרד ראשי,2901    -משרד ראשי,290101  ,שכר,290101  -שכר,001,שכר,001-שכר,104,רזרבה,104-רזרבה,הוצאה,מקורי,4347,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,5,מפעלים עסקיים,93      ,"בתי""ח פסיכיאטרים","93      -בתי""ח פסיכיאטרים",9302    ,מרכז רפואי טירת הכרמל,9302    -מרכז רפואי טירת הכרמל,930201  ,שכר ונלוות,930201  -שכר ונלוות,001,שכר,001-שכר,030,שכר בארץ,030-שכר בארץ,הוצאה,מקורי,0,0,0,0,0,0,0
2016,3,תשתיות,3-תשתיות,33,אנרגיה,33-אנרגיה,1,תקציב רגיל,34      ,משרד האנרגיה והמים,34      -משרד האנרגיה והמים,3430    ,מטה המשרד,3430    -מטה המשרד,343002  ,תפעול ופעולות,343002  -תפעול ופעולות,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,15416,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,26,"מדע, תרבות וספורט","26-מדע, תרבות וספורט",1,תקציב רגיל,19      ,"משרד המדע והחלל, התרבות","19      -משרד המדע והחלל, התרבות",1940    ,מנהל מדע,1940    -מנהל מדע,194001  ,מדע וקהילה,194001  -מדע וקהילה,003,העברות,003-העברות,031,מוצרים ציבוריים,031-מוצרים ציבוריים,הוצאה,מקורי,17907,13000,0,0,0,0,0
2016,5,ענפי משק,5-ענפי משק,53,תעשיה ותעסוקה,53-תעשיה ותעסוקה,1,תקציב רגיל,36      ,משרד הכלכלה,36      -משרד הכלכלה,3640    ,"רגולציה, מחקר ואכיפה -","3640    -רגולציה, מחקר ואכיפה -",364003  ,מנהל הבטיחות והבריאות,364003  -מנהל הבטיחות והבריאות,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,9466,0,0,8387,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,45,פנים ושלטון מקומי,45-פנים ושלטון מקומי,1,תקציב רגיל,06      ,משרד הפנים,06      -משרד הפנים,0630    ,מינהל התכנון,0630    -מינהל התכנון,063003  ,תכניות מתאר,063003  -תכניות מתאר,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,0,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,1,תקציב רגיל,24      ,משרד הבריאות,24      -משרד הבריאות,2413    ,מרכזים רפואיים לבריאות,2413    -מרכזים רפואיים לבריאות,241385  ,תחנה לבריאות הנפש אילת,241385  -תחנה לבריאות הנפש אילת,001,שכר,001-שכר,030,שכר בארץ,030-שכר בארץ,הוצאה,מקורי,0,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,23,השכלה גבוהה,23-השכלה גבוהה,1,תקציב רגיל,21      ,השכלה גבוהה,21      -השכלה גבוהה,2111    ,תמיכה בהוראה ובמחקר,2111    -תמיכה בהוראה ובמחקר,211103  ,השתתפות בקרנות וארגוני,211103  -השתתפות בקרנות וארגוני,003,העברות,003-העברות,031,מוצרים ציבוריים,031-מוצרים ציבוריים,הוצאה,מקורי,493556,0,0,0,0,0,0
2016,6,החזרי חוב,6-החזרי חוב,61,ריבית,61-ריבית,6,החזר חובות,45      ,תשלום ריבית ועמלות,45      -תשלום ריבית ועמלות,4505    ,מלוות פנים,4505    -מלוות פנים,450501  ,ביטוח לאומי,450501  -ביטוח לאומי,015,החזר חוב - ריבית,015-החזר חוב - ריבית,209,החזר ריבית בארץ,209-החזר ריבית בארץ,הוצאה,מקורי,7640663,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,1,תקציב רגיל,24      ,משרד הבריאות,24      -משרד הבריאות,2440    ,מרכזים לבריאות הנפש,2440    -מרכזים לבריאות הנפש,244005  ,מרכז רפואי בת ים,244005  -מרכז רפואי בת ים,001,שכר,001-שכר,030,שכר בארץ,030-שכר בארץ,הוצאה,מקורי,0,104342,0,0,370,230,199683
2016,8,הכנסות,8-הכנסות,84,הכנסות אחרות,84-הכנסות אחרות,4,הכנסות המדינה,00      ,הכנסות המדינה,00      -הכנסות המדינה,0047    ,הכנסות שונות,0047    -הכנסות שונות,004701  ,הכנסות שונות,004701  -הכנסות שונות,021,הכנסות המדינה - הכנסות,021-הכנסות המדינה - הכנסות,084,הכנסות אחרות,084-הכנסות אחרות,הכנסה,מקורי,726507,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,5,מפעלים עסקיים,94      ,בתי חולים ממשלתים,94      -בתי חולים ממשלתים,9450    ,התיקרויות,9450    -התיקרויות,945011  ,מימון פעולות,945011  -מימון פעולות,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,301,הפחתות,301-הפחתות,הכנסה,מקורי,0,0,0,0,0,0,0
