שנה,סעיף מוביל,מספר בקשה,תיאור בקשה,קוד שינוי,שם שינוי,קוד סוג בקשה,שם סוג בקשה,מספר וועדה,קוד תוכנית,שם תוכנית,הוצאות נטו,הוצאה מותנית בהכנסה,הכנסה מיועדת,הרשאה להתחייב,שיא כא,תאריך אישור
2013,04,036,כפרי סטודנטים,7,שינוי פנימי,2,אישור ועדה,215,04-63-03,פיתוח הנגב והגליל,"5,000",0,0,0,0,B127-Nov-13
2013,04,037,הרבנות הראשית שינויים פנימיים,7,שינוי פנימי,1,אישור אגף,0,04-54-01,רבנות ראשית,0,0,0,0,0,B119-Nov-13
2013,04,038,תגבור תקציב אבטחת אישים בגין ממשלה קודמת,7,שינוי פנימי,1,אישור אגף,0,04-52-01,חברי הממשלה,0,0,0,0,0,B112-Nov-13
2013,04,039,העברות פנימיות בתקציב משרד ראש הממשלה,7,שינוי פנימי,2,אישור ועדה,219,04-51-01,מטה המשרד,"-15,533",0,0,0,0,B120-Nov-13
2013,04,039,העברות פנימיות בתקציב משרד ראש הממשלה,7,שינוי פנימי,2,אישור ועדה,219,04-51-06,הרשות לפיתוח כלכלי של,"1,000",0,0,0,0,B120-Nov-13
2013,04,039,העברות פנימיות בתקציב משרד ראש הממשלה,7,שינוי פנימי,2,אישור ועדה,219,04-51-10,פרויקטים והחלטות ממשלה,"1,533",0,0,0,0,B120-Nov-13
2013,04,039,העברות פנימיות בתקציב משרד ראש הממשלה,7,שינוי פנימי,2,אישור ועדה,219,04-56-01,שיתוף פעולה אזורי,"13,000",0,0,0,0,B120-Nov-13
2013,04,040,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,221,04-51-01,מטה המשרד,"25,000",0,0,0,0,B118-Dec-13
2013,04,040,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,221,04-51-04,תמיכות בארגוני הנצחה,"1,000",0,0,0,0,B118-Dec-13
2013,04,040,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,221,04-51-07,ארכיון המדינה,"3,000",0,0,0,0,B118-Dec-13
2013,04,040,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,221,04-51-09,הוועדה הבינמשרדית,"6,550",0,0,0,0,B118-Dec-13
2013,04,040,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,221,04-51-10,פרויקטים והחלטות ממשלה,"198,574",0,0,"559,000",0,B118-Dec-13
2013,04,040,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,221,04-51-13,הוועדה לבדיקת תחליפי,"12,050",0,0,0,0,B118-Dec-13
2013,04,040,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,221,04-70-01,רזרבה לעמידה במגבלה,"-35,074",0,0,0,0,B118-Dec-13
2013,04,040,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,221,47-01-01,רזרבה כללית,0,0,0,"-559,000",0,B118-Dec-13
2013,04,040,תגבור תקציב משרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,221,47-01-02,תוכנית מעבר - רזרבה,"-211,100",0,0,0,0,B118-Dec-13
2013,04,041,העברה למשרד התרבות,8,לרזרבה כללית,2,אישור ועדה,224,04-51-01,מטה המשרד,"-2,200",0,0,0,0,B127-Nov-13
2013,04,041,העברה למשרד התרבות,8,לרזרבה כללית,2,אישור ועדה,224,04-51-04,תמיכות בארגוני הנצחה,"-4,049",0,0,0,0,B127-Nov-13
2013,04,041,העברה למשרד התרבות,8,לרזרבה כללית,2,אישור ועדה,224,04-51-10,פרויקטים והחלטות ממשלה,"-19,867",0,0,0,0,B127-Nov-13
2013,04,041,העברה למשרד התרבות,8,לרזרבה כללית,2,אישור ועדה,224,04-52-03,משרד ההסברה והתפוצות,"-1,500",0,0,0,0,B127-Nov-13
2013,04,041,העברה למשרד התרבות,8,לרזרבה כללית,2,אישור ועדה,224,04-63-03,פיתוח הנגב והגליל,"-1,400",0,0,0,0,B127-Nov-13
2013,04,041,העברה למשרד התרבות,8,לרזרבה כללית,2,אישור ועדה,224,47-01-02,תוכנית מעבר - רזרבה,"29,016",0,0,0,0,B127-Nov-13
2013,04,042,העברה מהמשרד לאזרחים ותיקים למשרד התרבות,8,לרזרבה כללית,2,אישור ועדה,225,04-52-02,המשרד לאזרחים ותיקים,"-2,100",0,0,0,0,B127-Nov-13
2013,04,042,העברה מהמשרד לאזרחים ותיקים למשרד התרבות,8,לרזרבה כללית,2,אישור ועדה,225,47-01-02,תוכנית מעבר - רזרבה,"2,100",0,0,0,0,B127-Nov-13
2013,04,043,שירותי הדת,9,מרזרבה כללית,2,אישור ועדה,233,04-56-01,שיתוף פעולה אזורי,"-5,000",0,0,0,0,B127-Nov-13
2013,04,043,שירותי הדת,9,מרזרבה כללית,2,אישור ועדה,233,04-62-01,מועצות דתיות,223,0,0,0,0,B127-Nov-13
2013,04,043,שירותי הדת,9,מרזרבה כללית,2,אישור ועדה,233,04-62-02,תמיכה בשירותי דת,"5,000",0,0,0,0,B127-Nov-13
2013,04,043,שירותי הדת,9,מרזרבה כללית,2,אישור ועדה,233,04-62-03,בתי עלמין,"-1,000",0,0,0,0,B127-Nov-13
2013,04,043,שירותי הדת,9,מרזרבה כללית,2,אישור ועדה,233,04-62-04,תמיכה בהקמת מוסדות דת,0,0,0,0,0,B127-Nov-13
2013,04,043,שירותי הדת,9,מרזרבה כללית,2,אישור ועדה,233,04-62-05,שכר,0,0,0,0,0,B127-Nov-13
2013,04,043,שירותי הדת,9,מרזרבה כללית,2,אישור ועדה,233,04-62-06,תפעול,"1,470",0,0,"-37,200",0,B127-Nov-13
2013,04,043,שירותי הדת,9,מרזרבה כללית,2,אישור ועדה,233,04-70-01,רזרבה לעמידה במגבלה,0,0,0,"37,200",0,B127-Nov-13
2013,04,043,שירותי הדת,9,מרזרבה כללית,2,אישור ועדה,233,47-01-02,תוכנית מעבר - רזרבה,-693,0,0,0,0,B127-Nov-13
2013,04,044,תיקצוב תכניות מיעוטים,9,מרזרבה כללית,2,אישור ועדה,245,04-51-06,הרשות לפיתוח כלכלי של,"2,500",0,0,0,0,B127-Nov-13
2013,04,044,תיקצוב תכניות מיעוטים,9,מרזרבה כללית,2,אישור ועדה,245,04-51-10,פרויקטים והחלטות ממשלה,"3,250",0,0,"7,000",0,B127-Nov-13
2013,04,044,תיקצוב תכניות מיעוטים,9,מרזרבה כללית,2,אישור ועדה,245,04-51-12,המטה להסדרת התיישבות,"3,000",0,0,0,0,B127-Nov-13
2013,04,044,תיקצוב תכניות מיעוטים,9,מרזרבה כללית,2,אישור ועדה,245,04-52-03,משרד ההסברה והתפוצות,"29,500",0,0,0,0,B127-Nov-13
2013,04,044,תיקצוב תכניות מיעוטים,9,מרזרבה כללית,2,אישור ועדה,245,47-01-01,רזרבה כללית,0,0,0,"-7,000",0,B127-Nov-13
2013,04,044,תיקצוב תכניות מיעוטים,9,מרזרבה כללית,2,אישור ועדה,245,47-01-02,תוכנית מעבר - רזרבה,"-38,250",0,0,0,0,B127-Nov-13
2013,04,045,"העברה מתקציב משרד רה""מ למשרד השיכון",8,לרזרבה כללית,2,אישור ועדה,258,04-51-01,מטה המשרד,-566,0,0,0,0,B104-Dec-13
2013,04,045,"העברה מתקציב משרד רה""מ למשרד השיכון",8,לרזרבה כללית,2,אישור ועדה,258,04-51-10,פרויקטים והחלטות ממשלה,"-4,290",0,0,0,0,B104-Dec-13
2013,04,045,"העברה מתקציב משרד רה""מ למשרד השיכון",8,לרזרבה כללית,2,אישור ועדה,258,47-01-02,תוכנית מעבר - רזרבה,"4,856",0,0,0,0,B104-Dec-13
2013,04,046,העברה בין גגות לתקצוב מעטפת ותקני שירות,9,מרזרבה כללית,2,אישור ועדה,265,04-60-01,מנהלת השירות,"7,078",0,0,0,0,B127-Nov-13
2013,04,046,העברה בין גגות לתקצוב מעטפת ותקני שירות,9,מרזרבה כללית,2,אישור ועדה,265,47-01-02,תוכנית מעבר - רזרבה,"-7,078",0,0,0,0,B127-Nov-13
2013,04,047,העברה מהמשרד לאזרחים ותיקים למשרד החינוך,8,לרזרבה כללית,2,אישור ועדה,268,04-52-02,המשרד לאזרחים ותיקים,"-3,800",0,0,0,0,B127-Nov-13
2013,04,047,העברה מהמשרד לאזרחים ותיקים למשרד החינוך,8,לרזרבה כללית,2,אישור ועדה,268,47-01-02,תוכנית מעבר - רזרבה,"3,800",0,0,0,0,B127-Nov-13
2013,04,048,העברה למשרד התיירות,8,לרזרבה כללית,2,אישור ועדה,276,04-51-01,מטה המשרד,"-1,500",0,0,0,0,B104-Dec-13
2013,04,048,העברה למשרד התיירות,8,לרזרבה כללית,2,אישור ועדה,276,04-51-10,פרויקטים והחלטות ממשלה,-500,0,0,0,0,B104-Dec-13
2013,04,048,העברה למשרד התיירות,8,לרזרבה כללית,2,אישור ועדה,276,47-01-02,תוכנית מעבר - רזרבה,"2,000",0,0,0,0,B104-Dec-13
2013,04,049,העברה למשרד התיירות,8,לרזרבה כללית,2,אישור ועדה,279,04-63-03,פיתוח הנגב והגליל,-560,0,0,0,0,B104-Dec-13
2013,04,049,העברה למשרד התיירות,8,לרזרבה כללית,2,אישור ועדה,279,47-01-02,תוכנית מעבר - רזרבה,560,0,0,0,0,B104-Dec-13
2013,04,050,העברה למשרד החוץ,8,לרזרבה כללית,2,אישור ועדה,290,04-51-01,מטה המשרד,"-8,538",0,0,0,0,B104-Dec-13
2013,04,050,העברה למשרד החוץ,8,לרזרבה כללית,2,אישור ועדה,290,04-52-03,משרד ההסברה והתפוצות,-200,0,0,0,0,B104-Dec-13
2013,04,050,העברה למשרד החוץ,8,לרזרבה כללית,2,אישור ועדה,290,47-01-02,תוכנית מעבר - רזרבה,"8,738",0,0,0,0,B104-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-06-01,שכר מנהלת תנופה,-464,0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-51-01,מטה המשרד,"-1,568",0,0,0,2,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-51-02,מרכז ההסברה,"7,408",0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-51-03,מערך הגיור,"21,769",0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-51-05,הרשות לקידום מעמד האשה,298,0,0,0,-2,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-51-06,הרשות לפיתוח כלכלי של,"1,345",0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-51-07,ארכיון המדינה,"1,594",0,0,0,4,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-51-08,המטה הקיברנטי הלאומי,-709,0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-51-09,הוועדה הבינמשרדית,88,0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-51-11,לשכת העיתונות הממשלתית,"1,018",0,0,0,-4,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-51-12,המטה להסדרת התיישבות,478,0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-51-13,הוועדה לבדיקת תחליפי,701,0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-52-01,חברי הממשלה,"-30,200",0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-52-02,המשרד לאזרחים ותיקים,"-3,896",0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-52-03,משרד ההסברה והתפוצות,"2,936",0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-52-04,המשרד לעניינים,"3,133",0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-52-05,המשרד לענייני מודיעין,"1,159",0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-52-06,לשכת השר בני בגין,278,0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-52-07,לשכת השר יוסי פלד,518,0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-52-08,לשכת השר משולם נהרי,711,0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-52-09,לשכת השר מיכאל איתן,124,0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-52-11,לשכת סגנית השר גילה,580,0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-53-01,הלשכה המרכזית,"3,952",0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-53-02,ביצוע סקרים חיצוניים,"4,964",0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-53-03,רזרבה לביצוע סקרים,"-1,296",0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-56-01,שיתוף פעולה אזורי,"-14,500",0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-59-01,נתיב,0,0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,04-70-01,רזרבה לעמידה במגבלה,"-153,076",0,0,0,0,B118-Dec-13
2013,04,051,השלמת גרעון שכר,8,לרזרבה כללית,2,אישור ועדה,292,47-01-02,תוכנית מעבר - רזרבה,"152,655",0,0,0,0,B118-Dec-13
2013,04,052,שינויים פנימיים,7,שינוי פנימי,1,אישור אגף,0,04-63-03,פיתוח הנגב והגליל,0,0,0,0,0,B102-Dec-13
2013,04,053,"העברה ללמ""ס",9,מרזרבה כללית,2,אישור ועדה,304,04-53-01,הלשכה המרכזית,"2,983","1,800","-1,800",0,0,B104-Dec-13
2013,04,053,"העברה ללמ""ס",9,מרזרבה כללית,2,אישור ועדה,304,04-53-02,ביצוע סקרים חיצוניים,0,"1,414","-1,414",0,0,B104-Dec-13
2013,04,053,"העברה ללמ""ס",9,מרזרבה כללית,2,אישור ועדה,304,47-01-01,רזרבה כללית,0,0,0,0,0,B104-Dec-13
2013,04,053,"העברה ללמ""ס",9,מרזרבה כללית,2,אישור ועדה,304,47-01-02,תוכנית מעבר - רזרבה,"-2,983",0,0,0,0,B104-Dec-13
2013,04,054,נציבות שירות המדינה - פניית סוף שנה,7,שינוי פנימי,1,אישור אגף,0,04-55-01,נציבות שירות המדינה,0,0,0,0,0,B102-Dec-13
2013,04,055,העברה למשרד החינוך,8,לרזרבה כללית,2,אישור ועדה,315,04-51-01,מטה המשרד,"-10,250",0,0,0,0,B118-Dec-13
2013,04,055,העברה למשרד החינוך,8,לרזרבה כללית,2,אישור ועדה,315,04-51-06,הרשות לפיתוח כלכלי של,-500,0,0,0,0,B118-Dec-13
2013,04,055,העברה למשרד החינוך,8,לרזרבה כללית,2,אישור ועדה,315,04-51-09,הוועדה הבינמשרדית,-100,0,0,0,0,B118-Dec-13
2013,04,055,העברה למשרד החינוך,8,לרזרבה כללית,2,אישור ועדה,315,04-52-03,משרד ההסברה והתפוצות,"-5,870",0,0,0,0,B118-Dec-13
2013,04,055,העברה למשרד החינוך,8,לרזרבה כללית,2,אישור ועדה,315,47-01-02,תוכנית מעבר - רזרבה,"16,720",0,0,0,0,B118-Dec-13
2013,04,056,תקצוב המטה ליישום הרפורמה בנציבות,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,322,04-55-01,נציבות שירות המדינה,0,0,0,0,0,B118-Dec-13
2013,04,056,תקצוב המטה ליישום הרפורמה בנציבות,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,322,47-01-01,רזרבה כללית,0,0,0,0,0,B118-Dec-13
2013,04,057,העברה מהמשרד לאזרחים ותיקים למשרד הפנים,8,לרזרבה כללית,2,אישור ועדה,329,04-52-02,המשרד לאזרחים ותיקים,"-3,000",0,0,0,0,B123-Dec-13
2013,04,057,העברה מהמשרד לאזרחים ותיקים למשרד הפנים,8,לרזרבה כללית,2,אישור ועדה,329,47-01-02,תוכנית מעבר - רזרבה,"3,000",0,0,0,0,B123-Dec-13
2013,04,058,העברה תקציבית למשרד הפנים,8,לרזרבה כללית,2,אישור ועדה,330,04-51-06,הרשות לפיתוח כלכלי של,-750,0,0,0,0,B123-Dec-13
2013,04,058,העברה תקציבית למשרד הפנים,8,לרזרבה כללית,2,אישור ועדה,330,47-01-02,תוכנית מעבר - רזרבה,750,0,0,0,0,B123-Dec-13
