,,,,,,2013,,,,,2014,,,,
04,משרד ראש הממשלה,04-09,רבנות ראשית,04-09-07,פעולות הרבנות הראשית,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-09,רבנות ראשית,04-09-08,רזרבות להתייקרויות,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-15,נתיב,04-15-01,שכר עובדי נתיב,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-15,נתיב,04-15-02,אמרכלות ופעולות,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-15,נתיב,04-15-03,פרוייקט הקלדה,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-15,נתיב,04-15-05,פרוייקט מיחשוב,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-15,נתיב,04-15-07,שירותי דת,0,0,0,0,0,,,,,
04,משרד ראש הממשלה,04-16,נציבות שירות המדינה,04-16-01,תקציב שכר,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-16,נציבות שירות המדינה,04-16-02,אמרכלות,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-16,נציבות שירות המדינה,04-16-03,הדרכה והכשרת עובדים,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-16,נציבות שירות המדינה,04-16-04,יחידת המיכון,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-16,נציבות שירות המדינה,04-16-05,פרויקט עתידים למגזר,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-16,נציבות שירות המדינה,04-16-06,רזרבה להתייקרויות,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-16,נציבות שירות המדינה,04-16-07,"רזרבה לתכנית - ""צוערים",0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-21,המשרד לפיתוח הנגב,04-21-01,שכר,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-21,המשרד לפיתוח הנגב,04-21-02,אמרכלות,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-21,המשרד לפיתוח הנגב,04-21-03,קידום הנגב והגליל,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-22,תוכנית לחיזוק הצפון,04-22-01,תוכנית לחיזוק הצפון,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-23,המשרד לשיתוף פעולה,04-23-01,שכר,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-23,המשרד לשיתוף פעולה,04-23-02,שרותים מרכזיים,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-23,המשרד לשיתוף פעולה,04-23-03,רזרבה,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-23,המשרד לשיתוף פעולה,04-23-04,קידום שיתוף פעולה,0,0,0,0,0,,,,,
04,משרד ראש הממשלה,04-51,משרד ראשי,04-51-01,מטה המשרד,"240,873",800,-800,0,187,"238,783",800,-800,0,185
04,משרד ראש הממשלה,04-51,משרד ראשי,04-51-02,מרכז ההסברה,"13,147",550,-550,0,9,"16,563",550,-550,0,9
04,משרד ראש הממשלה,04-51,משרד ראשי,04-51-03,מערך הגיור,"37,400",0,0,0,9,"35,846",0,0,0,9
04,משרד ראש הממשלה,04-51,משרד ראשי,04-51-04,תמיכות בארגוני הנצחה,"45,510",0,0,0,0,"49,263",0,0,0,0
04,משרד ראש הממשלה,04-51,משרד ראשי,04-51-05,הרשות לקידום מעמד האשה,"2,825",0,0,0,4,"3,825",0,0,0,4
04,משרד ראש הממשלה,04-51,משרד ראשי,04-51-06,הרשות לפיתוח כלכלי של,"18,903",0,0,0,0,"22,117",0,0,0,0
04,משרד ראש הממשלה,04-51,משרד ראשי,04-51-07,ארכיון המדינה,"26,557",149,-149,0,41,"25,889",149,-149,0,39
04,משרד ראש הממשלה,04-51,משרד ראשי,04-51-08,המטה הקיברנטי הלאומי,"38,233",0,0,"40,000",0,"52,773",0,0,"50,000",0
04,משרד ראש הממשלה,04-51,משרד ראשי,04-51-09,הוועדה הבינמשרדית,875,0,0,0,1,875,0,0,0,1
04,משרד ראש הממשלה,04-51,משרד ראשי,04-51-10,פרויקטים והחלטות ממשלה,"206,469","4,000","-4,000",0,0,"202,462","4,000","-4,000",0,0
04,משרד ראש הממשלה,04-51,משרד ראשי,04-51-11,לשכת העיתונות הממשלתית,"7,622",816,-816,0,28,"8,778",816,-816,0,30
04,משרד ראש הממשלה,04-51,משרד ראשי,04-51-12,המטה להסדרת התיישבות,"6,843",0,0,0,0,"6,843",0,0,0,0
04,משרד ראש הממשלה,04-51,משרד ראשי,04-51-13,הוועדה לבדיקת תחליפי,758,0,0,0,0,758,0,0,0,0
04,משרד ראש הממשלה,04-52,משרדי ממשלה ולשכות שרים,04-52-01,חברי הממשלה,"82,685",0,0,0,30,"82,685",0,0,0,30
04,משרד ראש הממשלה,04-52,משרדי ממשלה ולשכות שרים,04-52-02,המשרד לאזרחים ותיקים,"56,912",0,0,0,4,"73,112",0,0,0,4
04,משרד ראש הממשלה,04-52,משרדי ממשלה ולשכות שרים,04-52-03,משרד ההסברה והתפוצות,"28,143",0,0,0,0,"23,743",0,0,0,0
04,משרד ראש הממשלה,04-52,משרדי ממשלה ולשכות שרים,04-52-04,המשרד לעניינים,"9,477",0,0,0,0,"17,042",0,0,0,0
04,משרד ראש הממשלה,04-52,משרדי ממשלה ולשכות שרים,04-52-05,המשרד לענייני מודיעין,"8,565",0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-52,משרדי ממשלה ולשכות שרים,04-52-06,לשכת השר בני בגין,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-52,משרדי ממשלה ולשכות שרים,04-52-07,לשכת השר יוסי פלד,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-52,משרדי ממשלה ולשכות שרים,04-52-08,לשכת השר משולם נהרי,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-52,משרדי ממשלה ולשכות שרים,04-52-09,לשכת השר מיכאל איתן,"1,987",0,0,0,0,,,,,
04,משרד ראש הממשלה,04-52,משרדי ממשלה ולשכות שרים,04-52-09,לשכת סגן השר אופיר,,,,,,1532,0,0,0,0
04,משרד ראש הממשלה,04-52,משרדי ממשלה ולשכות שרים,04-52-10,לשכת סגן השר איוב קרא,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-52,משרדי ממשלה ולשכות שרים,04-52-11,לשכת סגנית השר גילה,"1,015",0,0,0,0,,,,,
04,משרד ראש הממשלה,04-52,משרדי ממשלה ולשכות שרים,04-52-11,לשכת סגן שר,,,,,,419,0,0,0,0
04,משרד ראש הממשלה,04-52,משרדי ממשלה ולשכות שרים,04-52-20,לשכת ראש הממשלה לשעבר,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-52,משרדי ממשלה ולשכות שרים,04-52-21,לשכת ראש הממשלה לשעבר,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-52,משרדי ממשלה ולשכות שרים,04-52-22,לשכת ראש הממשלה לשעבר,0,0,0,0,0,0,0,0,0,0
04,משרד ראש הממשלה,04-53,סטטיסטיקה ממלכתית,04-53-01,הלשכה המרכזית,"179,599","6,383","-6,383",0,347.5,"185,071","6,383","-6,383",0,343
04,משרד ראש הממשלה,04-53,סטטיסטיקה ממלכתית,04-53-02,ביצוע סקרים חיצוניים,"5,392","2,000","-2,000",0,3,"4,392","2,000","-2,000",0,2.5
04,משרד ראש הממשלה,04-53,סטטיסטיקה ממלכתית,04-53-03,רזרבה לביצוע סקרים,"1,296",0,0,0,0,"2,096",0,0,0,0
04,משרד ראש הממשלה,04-54,הרבנות הראשית לישראל,04-54-01,רבנות ראשית,"18,069","1,100","-1,100",0,22,"17,636","1,100","-1,100",0,22
04,משרד ראש הממשלה,04-55,נציבות שירות המדינה,04-55-01,נציבות שירות המדינה,"69,189",233,-233,0,115,"74,745",233,-233,0,113
04,משרד ראש הממשלה,04-55,נציבות שירות המדינה,04-55-02,תכניות מיוחדות,"14,074",0,0,0,0,"16,106",0,0,0,0
04,משרד ראש הממשלה,04-56,המשרד לשיתוף פעולה,04-56-01,שיתוף פעולה אזורי,"55,002",0,0,0,0,"54,220",0,0,0,0
04,משרד ראש הממשלה,04-59,לשכת הקשר נתיב,04-59-01,נתיב,"70,847",150,-150,0,73,"68,679",150,-150,0,72
04,משרד ראש הממשלה,04-60,מנהלת השירות האזרחי,04-60-01,מנהלת השירות,"82,985",0,0,0,8,0,0,0,0,0
04,משרד ראש הממשלה,04-61,החטיבה להתיישבות,04-61-01,מרחב צפון,"8,099",0,0,0,0,"8,099",0,0,0,0
04,משרד ראש הממשלה,04-61,החטיבה להתיישבות,04-61-02,מרחב מרכז,"6,799",0,0,0,0,"6,799",0,0,0,0
04,משרד ראש הממשלה,04-61,החטיבה להתיישבות,04-61-03,מרחב מרכז - הר חברון,"1,298",0,0,0,0,"1,298",0,0,0,0
04,משרד ראש הממשלה,04-61,החטיבה להתיישבות,04-61-04,מרחב דרום,"8,099",0,0,0,0,"8,099",0,0,0,0
04,משרד ראש הממשלה,04-61,החטיבה להתיישבות,04-61-05,פעולות המטה,"33,908","24,590","-24,590",0,0,"33,908",0,0,0,0
04,משרד ראש הממשלה,04-62,המשרד לשירותי הדת,04-62-01,מועצות דתיות,"285,358","4,000","-4,000",0,0,"287,994","4,000","-4,000",0,0
04,משרד ראש הממשלה,04-62,המשרד לשירותי הדת,04-62-02,תמיכה בשירותי דת,"4,560","3,600","-3,600",0,0,"10,316","3,600","-3,600",0,0
04,משרד ראש הממשלה,04-62,המשרד לשירותי הדת,04-62-03,בתי עלמין,"50,081",0,0,0,0,"20,400",0,0,0,0
04,משרד ראש הממשלה,04-62,המשרד לשירותי הדת,04-62-04,תמיכה בהקמת מוסדות דת,"26,400",0,0,"28,790",0,"25,414",0,0,"28,441",0
04,משרד ראש הממשלה,04-62,המשרד לשירותי הדת,04-62-05,שכר,"18,011",0,0,0,39,"18,119",0,0,0,38
04,משרד ראש הממשלה,04-62,המשרד לשירותי הדת,04-62-06,תפעול,"14,288",0,0,"47,122",0,"13,788",0,0,0,0
04,משרד ראש הממשלה,04-63,המשרד לפיתוח הנגב,04-63-01,שכר,"12,615",0,0,0,4,"12,549",0,0,0,4
04,משרד ראש הממשלה,04-63,המשרד לפיתוח הנגב,04-63-02,תפעול,"5,720",0,0,0,0,"6,020",0,0,0,0
04,משרד ראש הממשלה,04-63,המשרד לפיתוח הנגב,04-63-03,פיתוח הנגב והגליל,"115,526","2,500","-2,500",0,0,"118,107","2,500","-2,500",0,0
04,משרד ראש הממשלה,04-63,המשרד לפיתוח הנגב,04-63-04,רזרבות,"21,059",0,0,0,0,"17,962",0,0,0,0
04,משרד ראש הממשלה,04-64,רשות הבדואים,04-64-01,שכר,"15,277",0,0,0,18,"12,830",0,0,0,17
04,משרד ראש הממשלה,04-64,רשות הבדואים,04-64-02,תפעול,"7,743",0,0,0,0,"7,838",0,0,0,0
04,משרד ראש הממשלה,04-70,רזרבות,04-70-01,רזרבה לעמידה במגבלה,"268,989",0,0,0,6,"159,370",0,0,0,8
04,משרד ראש הממשלה,04-99,חשבון מעבר,04-99-99,חשבון מעבר,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-01,תחום פעולה כללי,05-01-01,משרד ראשי,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-01,תחום פעולה כללי,05-01-02,אמרכלות,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-01,תחום פעולה כללי,05-01-04,טפול בפצויים אישיים,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-01,תחום פעולה כללי,05-01-05,גמלאות,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-01,תחום פעולה כללי,05-01-11,אגף נכסי נפקדים,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-01,תחום פעולה כללי,05-01-12,לשכת סגן השר יצחק כהן,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-01,תחום פעולה כללי,05-01-14,יחידת שיפור השירות,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-02,שירותי מטה ממשלתיים,05-02-01,אגף התקציבים,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-02,שירותי מטה ממשלתיים,05-02-04,אגף החשב הכללי,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-02,שירותי מטה ממשלתיים,05-02-05,פיקוח על בצוע תקציב,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-02,שירותי מטה ממשלתיים,05-02-07,רשות התקשוב הממשלתית,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-02,שירותי מטה ממשלתיים,05-02-08,מנהל הדיור הממשלתי,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-02,שירותי מטה ממשלתיים,05-02-09,פיקוח על המשק הממשלתי,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-02,שירותי מטה ממשלתיים,05-02-10,מערכות מידע ומיכון,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-02,שירותי מטה ממשלתיים,05-02-11,"אמרכלות חשכ""ל",0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-02,שירותי מטה ממשלתיים,05-02-12,"שירותים כלכליים בארה""ב",0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-02,שירותי מטה ממשלתיים,05-02-13,ממשל זמין,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-02,שירותי מטה ממשלתיים,05-02-14,חברת ענבל,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-02,שירותי מטה ממשלתיים,05-02-15,המשרד בוושינגטון,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-02,שירותי מטה ממשלתיים,05-02-16,ביקורת פנימית,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-02,שירותי מטה ממשלתיים,05-02-17,מנהל הרכש,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-02,שירותי מטה ממשלתיים,05-02-31,אגף שכר והסכמי עבודה,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-03,שירותי מטה כלל משקיים,05-03-06,"אגף לקשרים בינ""ל",0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-03,שירותי מטה כלל משקיים,05-03-10,נציגות ב-OECD פריז,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-03,שירותי מטה כלל משקיים,05-03-16,מינהל הכנסות המדינה,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-03,שירותי מטה כלל משקיים,05-03-20,אגף שוק ההון ביטוח,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-03,שירותי מטה כלל משקיים,05-03-21,רזרבה להתייקרויות,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-06,שירותי עזר למשרדי ממשלה,05-06-01,מינהל הרכב לכח אדם,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-06,שירותי עזר למשרדי ממשלה,05-06-02,טפול ברכב,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-08,רזרבה לפעולות משרד,05-08-01,רזרבה לפעולות משרד,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-09,רשות החברות הממשלתיות,05-09-01,רשות החברות הממשלתיות,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-09,רשות החברות הממשלתיות,05-09-02,אמרכלות,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-09,רשות החברות הממשלתיות,05-09-03,רזרבות להתייקרויות,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-09,רשות החברות הממשלתיות,05-09-04,מנהלת לישום השינוי,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-10,שירות עיבודים ממוכנים,05-10-10,ניהול ומטה,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-10,שירות עיבודים ממוכנים,05-10-11,תפעול היחידה - כח אדם,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-10,שירות עיבודים ממוכנים,05-10-12,יחידת המחשב הוצאות,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-10,שירות עיבודים ממוכנים,05-10-13,אמרכלות,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-20,רשות המסים בישראל,05-20-01,תקציב שכר,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-20,רשות המסים בישראל,05-20-02,תקציב הוצאות שוטפות,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-20,רשות המסים בישראל,05-20-03,"תקציב נציגויות בחו""ל",0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-20,רשות המסים בישראל,05-20-04,פעילויות במימון חיצוני,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-20,רשות המסים בישראל,05-20-05,אחזקת מבנים,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-20,רשות המסים בישראל,05-20-06,מבצעים ואיסוף מידע,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-20,רשות המסים בישראל,05-20-07,היחידה למלחמה בפשיעה,0,0,0,0,0,0,0,0,0,0
05,משרד האוצר,05-51,משרד האוצר ראשי,05-51-01,מטה משרד האוצר,"219,512","8,606","-8,606",0,164,"244,158",167,-167,0,149
05,משרד האוצר,05-51,משרד האוצר ראשי,05-51-02,אגף התקציבים,"13,271",0,0,0,47,"13,040",0,0,0,47
05,משרד האוצר,05-51,משרד האוצר ראשי,05-51-04,החשב הכללי,"67,372","1,000","-1,000",0,177,"65,907","1,000","-1,000",0,177
05,משרד האוצר,05-51,משרד האוצר ראשי,05-51-05,"שוק ההון, ביטוח וחסכון","25,193","15,500","-15,500",0,70,"25,928","15,500","-15,500",0,70
05,משרד האוצר,05-51,משרד האוצר ראשי,05-51-06,שכר והסכמי עבודה,"13,374",0,0,0,36,"13,674",0,0,0,36
05,משרד האוצר,05-51,משרד האוצר ראשי,05-51-07,"מחקר, כלכלה והכנסות","20,845",0,0,0,28,"19,853",0,0,0,28
05,משרד האוצר,05-51,משרד האוצר ראשי,05-51-08,"פעולות בחו""ל","8,592","3,100","-3,100",0,2,"8,132","3,100","-3,100",0,4
05,משרד האוצר,05-51,משרד האוצר ראשי,05-51-10,התקשוב הממשלתי,"18,854",0,0,0,44,"18,618",0,0,0,44
05,משרד האוצר,05-51,משרד האוצר ראשי,05-51-11,מנהל הדיור והרכש,467,"3,044","-3,044",0,0,467,"3,044","-3,044",0,0
05,משרד האוצר,05-51,משרד האוצר ראשי,05-51-12,רשות החברות הממשלתיות,"20,965","3,200","-3,200",0,31,"22,238","3,200","-3,200",0,31
05,משרד האוצר,05-51,משרד האוצר ראשי,05-51-13,מנהל הרכב הממשלתי,0,"45,603","-45,603",0,23,0,"45,603","-45,603",0,23
05,משרד האוצר,05-51,משרד האוצר ראשי,05-51-09,הלשכה לפיצויים אישיים,,,,,,0,8647,-8647,0,15
05,משרד האוצר,05-52,רשות המיסים,05-52-01,רשות המיסים ראשי,"1,319,774","192,943","-192,943",0,"4,577.00","1,319,126","192,943","-192,943",0,"4,577.00"
05,משרד האוצר,05-52,רשות המיסים,05-52-02,שירותי עיבוד ממוכנים,"112,604","11,800","-11,800",0,293,"112,299","11,800","-11,800",0,293
05,משרד האוצר,05-53,רזרבה למשרד האוצר,05-53-01,רזרבה,"118,626",0,0,0,0,"142,197",0,0,0,0
05,משרד האוצר,05-99,חשבון מעבר,05-99-99,חשבון מעבר,0,0,0,0,0,0,0,0,0,0
06,משרד הפנים,06-01,הנהלת המשרד ואמרכלות,06-01-01,הנהלת המשרד,0,0,0,0,0,0,0,0,0,0
06,משרד הפנים,06-01,הנהלת המשרד ואמרכלות,06-01-03,יעוץ משפטי,0,0,0,0,0,0,0,0,0,0
06,משרד הפנים,06-01,הנהלת המשרד ואמרכלות,06-01-06,אמרכלות,0,0,0,0,0,,,,,
