מ. ד. נתיבות,,,
קניון עומר,,,
ב.י.א. חינוך חרדי (ער),http://www.guidestar.org.il/organization/580320349,"להקים, לנהל ולתחזק בתי חינוך ולימוד 
יסודיים ועל יסודיים.","רח' חבקוק 9 אצל וינברג משה בני ברק          , 51369"
עיסא חורי מפעלי מתכת בעמ,,,
גידולי שדה נגב אגודה שיתופית חקלאית,,,
מעדני מיקי תעשית מזון דגים וסלטים (,,,
העמותה למען המפגר בקרית שמונה והסבי,http://www.guidestar.org.il/organization/580102416,"לפתח ולשפר רשת שירותים קהילתיים ולסייע בהכשרה 
והשתלמות של עובדים מקצועיים המועסקים בשירותים 
קהילתיים למפגרים בשכלם בקרית-שמונה וסביבתה. 
הקמת, ניהול והחזקת הוסטלים, מעונות, כלכלה, 
שירות רפואי וסעד חברתי למפגרים מקרית-שמונה.","שפרינצק 1 הוסטל למפגרים קרית שמונה       , 11501"
איילת השחר - מרכז חינוכי בית יעקב ל,http://www.guidestar.org.il/organization/580247690,"הקמת רשת ארצית של מוסדות חינוך חרדי לבנות 
לדאוג לחינוכם ברמה גבוהה ואיכותית. 
לטפל בכל עניניהם הנצרכים להם חינוכית וכלכלית 
הם ומשפחותיהם.","גבעת שאול רח' יוסף וויץ 3 אצל הרב דניאל ויצמן ירושלים          ,"
אגודות מוסדות חבד נתניה,http://www.guidestar.org.il/organization/580114833,"חיזוק התורה והמצוות והחינוך היהודי הכשר 
בעיר נתניה ובסביבתה.","רחוב נורדאו 16 ת.ד. 2073 נתניה            ,"
בית התנך על שם דוד בן- גוריון (ער,,,
מועדון הכדוריד - מכבי ראשון לציון (,http://www.guidestar.org.il/organization/580349355,"חינוך לאהבת הבריות, העם, המדינה, השפה והדגל. 
טיפוח ההכרה הלאומית והציונית לפי מורשת ישראל 
ותנועת ""המכבי"". טיפוח הפרט והקבוצה במסגרת 
""המכבי"" בענף ספורט הכדוריד.","גולדה מאיר 21 בית מכבי ראשון לציון      , 75720"
עירית בית-שמש,,,
חב דמתי שלום ושות בעמ,,,
ארץ אחרת (ער),http://www.guidestar.org.il/organization/580556975,"עזרה למשפחות מצוקה בתחומי הרווחה, הזוגיות והמשפחתיות. שילוב נוער לתרומה בקהילה. שילוב בין רווחה לנוער. העלאת נושא ההתנדבות והערבות לסדר היום בתקשורת. מפגשים בין מגזרים שונים לקירוב לבבות. שיתוף פעולה עם חברות מובילות במשק.","האלון 15 חגי חובב גמזו             , 73130"
אילנית מרכז לשיקום בעמ,,,
אקול ענת קשב בעמ,,,
מ. ד. בקעת הירדן,,,
גלבוע אוהבת חיות (ער),http://www.guidestar.org.il/organization/580463313,שיתוף פעולה עם מועצה אזורית הגלבוע והשירות הוטרינרי של המועצה כדי להעלות את מודעות תושבי הרשות המקומית למצב בעלי החיים בתחומי המועצה. קיום פעילות לשיפור רווחת בעלי החיים בתחומי מועצה אזורית הגלבוע. מאמץ הסברתי ופרסומי וקיום ימי אימוץ למציאת משפחות אומנות ומאמצות.,"207 רח' רקפת 287  אניה מוסטקוב גן נר            , 19351"
דלתא גליל תעשיות בעמ,,,
אלופא ואל אמל גמעיה נישאיה חיריי,,,
נאופורס בעמ,,,
פריגן משה,,,
תזמורת סימפונית ירושלים y orchestra,http://www.guidestar.org.il/organization/580122034,"הפעלת התזמורת הסימפונית ירושלים. 
פעילות אמנותית.","רחוב שופן 5 ת.ד 4640 בנין תאטרון ירושלים ירושלים          , 91040"
דנאור טכניקל מולדינג.קום בעמ,,,
קאר 2 גו בעמ,,,
ממתקי עלית מקבוצת שטראוס בעמ,,,
נטקס (נט אקספרס) בעמ,,,
כפר ויתקין מושב עובדים להתישבות חקל,,,
ישיבת חכמי לובלין זכרון מאיר,http://www.guidestar.org.il/organization/580050292,"להחזיק ולנהל ישיבה גדולה,ישיבה קטנה,תלמוד תור 
ה,כולל אברכים,בית כנסת וגמילות חסדים.","וילקומירר 10 בני ברק          , 51504"
סנט גוזף בית ספר לבנים,,,
קרית בנות,http://www.guidestar.org.il/organization/580195741,"לקיים, להחזיק ולנהל מוסדות לבנות, לשם חינוכן 
ברוח היהדות החרדית המקורית. 
לטפל בכל אופן שהוא בבנות חסרות בית.","סורוצקין 55 ירושלים          , 94465"
מפעלי ע. שנפ ושות בעמ,,,
חזון מאיר ובית ישראל,http://www.guidestar.org.il/organization/580255313,"בית הכנסת כולל אברכים, שעורי תורה, סמינרים. 
מכוני בר מצוה, תרבות תורנית, חינוך דתי משלים. 
ספריה, מכון להוצאת ספרים, חלוקת מילגות 
ותמיכות ולמשפחות נזקקות ונתמכים. פעולות 
לעולים. ארגוני נשים ומקוואות. גמ""ח.","הצפירה 12 הרב יקותיאל אבוחצירה שליט""א אשדוד            , 77617"
העמותה לקידום החינוך והתרבות הערביי,http://www.guidestar.org.il/organization/580532711,"הקמת מסגד בחורה. ייזום, הקמה והפעלה של מרכזים לקשישים וסיעודיים לרבות מרכזים להזנה וטיפול בזכויותיהם של קשישים וסיעודיים. הקמת מועדון נוער ומרכזי ספורט. ייזום והפעלת חוגים לקהילה - נוער, בוגרים וקשישים. פעולות להקניית השכלת יסוד לנשים וקידום מעמד האישה בקהילה. הקמת צהרונים וגני ילדים.","שכ 4 42 ד""ר נעים אלקיעאן, ת""ד 664 חורה             , 85730"
בדרה אברהם ושות,http://www.guidestar.org.il/organization/580224350,"ללמד תורה לאברכים, למבוגרים ולצעירים.","בן צבי יצחק 23 הרב יצחק מלכה רמלה             , 72230"
עמותת מירוצי הראלי הישראלית (ער),http://www.guidestar.org.il/organization/580503795,העמותה תשמש כהתאחדות למרוצי ראלי בישראל.,"שושן הבירה 10 גבריאל סרוגו ראשון לציון      , 75708"
חברים לרפואה (ער),http://www.guidestar.org.il/organization/580469179,"סיעוד וסיוע לחולי כליה יוצאי צפון אפריקה וארצות המגרב. הקמת קבוצות תמיכה לנפגעי אי ספיקת כליות ולמשפחותיהם. מעקב מחקרי למחלות דרכי השתן של חולים יוצאי צפון אפריקה. גיוס מומחי רפואה בתחום כליות ודרכי השתן בני עדות צפון אפריקה בתבל. גיוס תרומות, מתן סיוע כספי ונפשי לחולי אי ספיקת כליות.","ברית ערים 282 חיים סויסה שדרות            , 87046"
מטעי לוזית בחלץ אגודה חקלאית שיתופי,,,
עמית מערך דיור בעמ,,,
גמא אופריישנס בעמ,,,
דיגמי הגליל בעמ,,,
מכון משפטי ארץ (ער),http://www.guidestar.org.il/organization/580535474,לקיים בית הוראה התנדבותי ארצי. לקיים מרכז ארצי לגישור ומוסד בוררות על פי ההלכה. לקיים מכללה ומדרשה ללימודי הלכה ומשפט עברי. לקיים מכון להוצאת ספרים תורניים. לקיים קרן מלגות לאברכים.,"בית הדפוס 30 מרכז ספיר 1/36, בניין 1 קומה 3 ירושלים          , 95483"
בית המדרש הגבוה לתורה והוראה - ראשו,http://www.guidestar.org.il/organization/580119311,"הקמת והחזקת כולל אברכים בראשון לציון ללימוד 
תורה והוראה. הפצת תורה והוראה. 
הקמת מכונים להרצאות ופעילות תרבותית יהודית. 
הקמת מכון להוצאת כתבי יד, ספרים וחומר הסברה.","רח' אנילביץ 34 ת.ד.15136 ראשון לציון      ,"
מרכז חינוכי ליהדות בימד וביהכנס פ,,,
שוקדה - מושב עובדים של הפועמז להתי,,,
קיבוץ עין החורש,http://www.guidestar.org.il/organization/580317592,"הגדלה ושיפור רווחת החברים בקהילת הקיבוץ 
בעין החורש. בניה עצמית או בניה באמצעות חברה 
משכנת עפ""י הוראות משרד הבינוי והשיכון עבור 
חברי העמותה.","לידי הנהלת חשבונות קבוץ עין החורש עין החורש        , 38980"
תמר החברה הישראלית לחיצוב מתקדם בע,,,
מורג - מורשת גנדי (ער),,,
שער התורה אלעד (ער),http://www.guidestar.org.il/organization/580329407,"להקים ולנהל ישיבות וכוללי אברכים. 
לתמוך באברכים ובני תורה נזקקים. 
להקים מוסדות תורה, חינוך וחסד.","רח' רבי עקיבא 138 אצל יעקב מרקוביץ בני ברק          ,"
אנ סי אס (נצרת פתרונות ממוחשבים) בע,,,
כינרת שרותי רווחה בעמ,,,
"עמידר, החברה הלאומית לשיכון בישראל",,,
מהרי אהרונסון מרים בת חן,,,
מרכז לשירותי בריאות וקהילה (ער) (.,http://www.guidestar.org.il/organization/580137701,"איתור והגדרת צרכי אוכלוסית הקשישים באזור 
שער הנגב. 
תכנון ופיתוח שרותים לקשישים במועצה האזורית.","ד.נ. חוף אשקלון שער הנגב         , 79167"
דעת שערים (ער),http://www.guidestar.org.il/organization/580340412,"פתיחת מסגרות חינוך עבור בני תושבי השכונה. 
יצירת מסגרות לשעות הפנאי להעשרה ויצירה.","רח' סולם יעקב 12 אצל אהרן קרביץ ירושלים          , 97729"
מרכז רוחני מנחם ציון (ער),http://www.guidestar.org.il/organization/580368926,"הקמת בית כנסת. בניית מקווה. גמ""ח לנזקקים. 
הוצאת עלון שכונתי. הפצת יהדות. הקמת מוסדות 
חינוך תורניים.","גרוסמן מאיר 22 באר שבע          , 84633"
גן ילדים פעמונים (אשדוד) בעמ,,,
